instance;weight;time;steps
BPPC_5_0_4.txt_0.9.bz2;1215;0.000236034;12
BPPC_4_0_3.txt_0.2.bz2;0;0;0
BPPC_1_0_2.txt_0.2.bz2;1570;0.194608;116276
BPPC_3_0_4.txt_0.9.bz2;453;0.0010941;211
BPPC_7_0_4.txt_0.6.bz2;3449;0.00731516;2726
BPPC_7_0_6.txt_0.7.bz2;3330;0.00210094;428
BPPC_8_0_7.txt_0.4.bz2;6459;30.9802;8531176
BPPC_2_0_8.txt_0.9.bz2;411;0.000466108;34
BPPC_5_0_4.txt_0.2.bz2;6262;0.000586033;379
BPPC_1_0_8.txt_0.8.bz2;431;0.000348091;67
BPPC_2_0_3.txt_0.3.bz2;1487;3.00086;1287770
BPPC_1_0_7.txt_0.1.bz2;1800;3.2655;3077605
BPPC_3_0_3.txt_0.9.bz2;433;0.0013411;182
BPPC_4_0_1.txt_0.3.bz2;0;0;0
BPPC_6_0_9.txt_0.9.bz2;1569;0.00102687;19
BPPC_8_0_6.txt_0.4.bz2;6447;29.7794;7750121
BPPC_7_0_5.txt_0.4.bz2;5608;0.187115;75543
BPPC_1_0_3.txt_0.9.bz2;337;0.000349998;33
BPPC_5_0_3.txt_0.4.bz2;3491;0.000399113;245
BPPC_7_0_1.txt_0.7.bz2;3038;0.00193501;511
BPPC_5_0_7.txt_0.9.bz2;1249;0.000241041;13
BPPC_1_0_5.txt_0.8.bz2;418;0.000167131;60
BPPC_1_0_6.txt_0.2.bz2;1538;0.183712;126547
BPPC_7_0_10.txt_0.6.bz2;3585;0.00668311;2514
BPPC_5_0_1.txt_0.9.bz2;1267;0.000366926;10
BPPC_5_0_7.txt_0.8.bz2;1550;0.000319004;13
BPPC_6_0_9.txt_0.6.bz2;3034;0.000520945;191
BPPC_5_0_10.txt_0.6.bz2;2221;0.000515938;76
BPPC_3_0_2.txt_0.5.bz2;1092;1.28223;362787
BPPC_1_0_5.txt_0.3.bz2;1291;0.00753212;4249
BPPC_3_0_2.txt_0.9.bz2;437;0.00105095;225
BPPC_2_0_3.txt_0.7.bz2;692;0.0027101;622
BPPC_6_0_1.txt_0.5.bz2;3837;0.000815868;527
BPPC_7_0_2.txt_0.2.bz2;9659;166.028;57763439
BPPC_5_0_1.txt_0.2.bz2;5574;0.00208592;1423
BPPC_6_0_1.txt_0.2.bz2;7404;0.166241;105704
BPPC_6_0_5.txt_0.6.bz2;3116;0.000365973;228
BPPC_4_0_6.txt_0.7.bz2;824;0.479702;69432
BPPC_1_0_1.txt_0.1.bz2;1808;1.79573;1483878
BPPC_3_0_7.txt_0.5.bz2;1139;1.32239;384432
BPPC_7_0_5.txt_0.5.bz2;4568;0.0231171;8596
BPPC_7_0_9.txt_0.2.bz2;9986;129.559;46476864
BPPC_2_0_1.txt_0.4.bz2;1128;0.197176;85592
BPPC_8_0_3.txt_0.5.bz2;5009;1.38146;372108
BPPC_8_0_2.txt_0.5.bz2;5080;1.61094;454832
BPPC_6_0_2.txt_0.5.bz2;3424;0.00110078;630
BPPC_1_0_6.txt_0.7.bz2;500;0.000490904;123
BPPC_8_0_7.txt_0.7.bz2;3420;0.020632;5185
BPPC_6_0_4.txt_0.7.bz2;2318;0.000466824;113
BPPC_4_0_4.txt_0.8.bz2;662;0.0496268;7638
BPPC_5_0_2.txt_0.6.bz2;2432;0.000135183;78
BPPC_2_0_9.txt_0.5.bz2;965;0.02491;11541
BPPC_5_0_3.txt_0.6.bz2;2428;0.000113964;55
BPPC_3_0_6.txt_0.8.bz2;587;0.00653219;792
BPPC_3_0_7.txt_0.8.bz2;572;0.00621819;577
BPPC_3_0_5.txt_0.3.bz2;0;0;0
BPPC_8_0_1.txt_0.4.bz2;6520;30.2825;7941980
BPPC_5_0_8.txt_0.1.bz2;8225;0.00337315;2695
BPPC_8_0_10.txt_0.8.bz2;2567;0.00619221;713
BPPC_8_0_5.txt_0.4.bz2;6348;27.3988;7045463
BPPC_2_0_1.txt_0.2.bz2;1760;290.799;166843922
BPPC_3_0_1.txt_0.2.bz2;0;0;0
BPPC_8_0_5.txt_0.6.bz2;4106;0.141956;34270
BPPC_4_0_1.txt_0.8.bz2;659;0.0491121;7376
BPPC_1_0_4.txt_0.3.bz2;1283;0.011281;6416
BPPC_6_0_7.txt_0.8.bz2;1914;0.000353098;73
BPPC_2_0_8.txt_0.3.bz2;1660;1.95331;785889
BPPC_8_0_9.txt_0.3.bz2;0;0;0
BPPC_5_0_7.txt_0.5.bz2;2839;0.000386953;84
BPPC_6_0_10.txt_0.7.bz2;2341;0.000388861;100
BPPC_1_0_2.txt_0.8.bz2;448;0.000386953;52
BPPC_5_0_5.txt_0.6.bz2;2649;0.000533104;68
BPPC_5_0_3.txt_0.1.bz2;8264;0.00574589;3716
BPPC_3_0_7.txt_0.9.bz2;462;0.00190306;190
BPPC_1_0_1.txt_0.8.bz2;423;0.000342846;31
BPPC_2_0_10.txt_0.4.bz2;1191;0.163334;65950
BPPC_7_0_2.txt_0.8.bz2;2286;0.000705004;188
BPPC_8_0_6.txt_0.9.bz2;2153;0.00111699;235
BPPC_1_0_9.txt_0.9.bz2;340;0.000343084;33
BPPC_4_0_1.txt_0.2.bz2;0;0;0
BPPC_8_0_2.txt_0.9.bz2;2031;0.00109386;208
BPPC_1_0_4.txt_0.1.bz2;1790;9.25771;8463511
BPPC_6_0_4.txt_0.4.bz2;4530;0.00392699;2322
BPPC_2_0_2.txt_0.7.bz2;693;0.00150609;472
BPPC_1_0_2.txt_0.3.bz2;1269;0.0104389;5642
BPPC_8_0_8.txt_0.5.bz2;5141;1.14131;297601
BPPC_7_0_3.txt_0.3.bz2;7694;1.60276;558341
BPPC_7_0_5.txt_0.9.bz2;1805;0.000963926;48
BPPC_4_0_9.txt_0.6.bz2;1030;5.47213;1051551
BPPC_3_0_9.txt_0.6.bz2;850;0.149583;40379
BPPC_6_0_9.txt_0.2.bz2;7452;0.099365;57226
BPPC_1_0_3.txt_0.3.bz2;1308;0.00859904;4585
BPPC_5_0_5.txt_0.2.bz2;6088;0.000641108;418
BPPC_2_0_2.txt_0.5.bz2;921;0.0256279;11204
BPPC_5_0_6.txt_0.2.bz2;5498;0.00123978;769
BPPC_8_0_5.txt_0.8.bz2;2602;0.00576711;769
BPPC_7_0_6.txt_0.2.bz2;10048;94.3178;31171344
BPPC_4_0_6.txt_0.9.bz2;494;0.00871992;754
BPPC_1_0_9.txt_0.6.bz2;595;0.000631094;311
BPPC_7_0_6.txt_0.8.bz2;2395;0.000950098;207
BPPC_5_0_8.txt_0.4.bz2;3238;0.000406027;214
BPPC_8_0_10.txt_0.2.bz2;0;0;0
BPPC_6_0_9.txt_0.5.bz2;3486;0.00112009;699
BPPC_3_0_6.txt_0.4.bz2;1426;26.1446;7232092
BPPC_1_0_10.txt_0.1.bz2;1800;10.3634;9160761
BPPC_4_0_5.txt_0.3.bz2;0;0;0
BPPC_5_0_6.txt_0.3.bz2;4088;0.000654936;445
BPPC_4_0_3.txt_0.1.bz2;0;0;0
BPPC_5_0_5.txt_0.5.bz2;2815;0.000288963;107
BPPC_8_0_4.txt_0.9.bz2;1917;0.0011251;251
BPPC_3_0_8.txt_0.2.bz2;0;0;0
BPPC_2_0_5.txt_0.6.bz2;789;0.00640011;2461
BPPC_2_0_8.txt_0.7.bz2;656;0.00274801;507
BPPC_2_0_7.txt_0.2.bz2;1757;243.619;138699334
BPPC_3_0_8.txt_0.6.bz2;997;0.126573;29333
BPPC_1_0_2.txt_0.5.bz2;760;0.00151515;554
BPPC_1_0_5.txt_0.5.bz2;787;0.00176215;641
BPPC_4_0_1.txt_0.7.bz2;796;0.47568;68870
BPPC_3_0_4.txt_0.1.bz2;0;0;0
BPPC_4_0_5.txt_0.2.bz2;0;0;0
BPPC_1_0_6.txt_0.9.bz2;308;0.000461102;28
BPPC_1_0_4.txt_0.2.bz2;1651;0.114151;64829
BPPC_4_0_8.txt_0.9.bz2;504;0.00675797;768
BPPC_4_0_7.txt_0.7.bz2;882;0.428071;57999
BPPC_4_0_3.txt_0.6.bz2;1049;6.18603;1208142
BPPC_8_0_1.txt_0.6.bz2;4152;0.14417;37560
BPPC_5_0_9.txt_0.7.bz2;2157;0.000213861;31
BPPC_3_0_9.txt_0.1.bz2;0;0;0
BPPC_8_0_5.txt_0.2.bz2;0;0;0
BPPC_7_0_2.txt_0.4.bz2;5493;0.150157;58209
BPPC_1_0_5.txt_0.2.bz2;1684;0.115624;73386
BPPC_6_0_8.txt_0.4.bz2;4594;0.00260782;1068
BPPC_3_0_8.txt_0.8.bz2;579;0.00606298;806
BPPC_8_0_2.txt_0.1.bz2;0;0;0
BPPC_7_0_2.txt_0.5.bz2;4479;0.0236101;7664
BPPC_6_0_4.txt_0.6.bz2;2804;0.000420094;198
BPPC_2_0_1.txt_0.1.bz2;0;0;0
BPPC_5_0_5.txt_0.3.bz2;4477;0.000309944;273
BPPC_3_0_4.txt_0.5.bz2;1121;1.43987;421342
BPPC_2_0_7.txt_0.3.bz2;1517;2.46687;986236
BPPC_3_0_9.txt_0.7.bz2;751;0.0163779;3253
BPPC_8_0_4.txt_0.6.bz2;4025;0.157711;43445
BPPC_4_0_4.txt_0.5.bz2;1271;146.646;25683296
BPPC_1_0_6.txt_0.5.bz2;774;0.00160718;677
BPPC_4_0_9.txt_0.5.bz2;1296;145.088;25468080
BPPC_3_0_2.txt_0.3.bz2;0;0;0
BPPC_1_0_3.txt_0.8.bz2;412;0.000404835;75
BPPC_4_0_1.txt_0.9.bz2;504;0.00930595;771
BPPC_8_0_6.txt_0.7.bz2;3323;0.0242412;7492
BPPC_3_0_5.txt_0.8.bz2;579;0.00511599;634
BPPC_5_0_3.txt_0.5.bz2;2995;0.000288963;63
BPPC_6_0_5.txt_0.7.bz2;2640;0.000606775;80
BPPC_8_0_7.txt_0.8.bz2;2545;0.00655603;716
BPPC_1_0_5.txt_0.6.bz2;633;0.00061512;220
BPPC_8_0_10.txt_0.7.bz2;3359;0.021852;5836
BPPC_8_0_5.txt_0.3.bz2;0;0;0
BPPC_3_0_3.txt_0.1.bz2;0;0;0
BPPC_2_0_2.txt_0.2.bz2;1759;456.013;257084118
BPPC_1_0_10.txt_0.9.bz2;370;0.000315905;22
BPPC_4_0_2.txt_0.7.bz2;914;0.437233;61787
BPPC_3_0_6.txt_0.2.bz2;0;0;0
BPPC_7_0_7.txt_0.1.bz2;0;0;0
BPPC_2_0_4.txt_0.8.bz2;495;0.000770092;210
BPPC_8_0_7.txt_0.9.bz2;2070;0.00151396;233
BPPC_2_0_9.txt_0.4.bz2;1262;0.171509;74181
BPPC_6_0_8.txt_0.8.bz2;2055;0.000349998;65
BPPC_5_0_10.txt_0.1.bz2;8230;0.00460601;2528
BPPC_3_0_8.txt_0.1.bz2;0;0;0
BPPC_4_0_7.txt_0.6.bz2;993;5.92121;1145265
BPPC_5_0_1.txt_0.5.bz2;2828;0.000344992;85
BPPC_2_0_4.txt_0.9.bz2;424;0.00049305;60
BPPC_7_0_7.txt_0.2.bz2;9805;152.447;55331774
BPPC_5_0_1.txt_0.1.bz2;8307;0.00533819;5286
BPPC_3_0_10.txt_0.8.bz2;543;0.00705004;894
BPPC_6_0_5.txt_0.1.bz2;10327;12.5903;11350954
BPPC_3_0_5.txt_0.5.bz2;1133;1.17145;312539
BPPC_7_0_9.txt_0.7.bz2;3007;0.00285196;676
BPPC_1_0_3.txt_0.7.bz2;541;0.000467062;107
BPPC_8_0_6.txt_0.6.bz2;4101;0.158492;43166
BPPC_7_0_10.txt_0.4.bz2;5539;0.180275;75694
BPPC_1_0_6.txt_0.4.bz2;944;0.00347185;1641
BPPC_3_0_5.txt_0.1.bz2;0;0;0
BPPC_3_0_1.txt_0.6.bz2;935;0.13171;30613
BPPC_6_0_4.txt_0.2.bz2;7520;0.120002;72231
BPPC_8_0_3.txt_0.8.bz2;2495;0.00668406;863
BPPC_4_0_10.txt_0.6.bz2;1015;6.49241;1295978
BPPC_4_0_7.txt_0.3.bz2;0;0;0
BPPC_8_0_10.txt_0.5.bz2;5145;1.38968;369016
BPPC_2_0_10.txt_0.6.bz2;763;0.00654912;2469
BPPC_5_0_10.txt_0.8.bz2;1507;0.000230789;14
BPPC_6_0_3.txt_0.3.bz2;5607;0.0109501;5851
BPPC_6_0_7.txt_0.4.bz2;4232;0.00373292;2593
BPPC_3_0_3.txt_0.4.bz2;1390;26.4427;7215371
BPPC_6_0_6.txt_0.5.bz2;3682;0.00155902;953
BPPC_5_0_4.txt_0.8.bz2;1672;0.000236988;18
BPPC_1_0_9.txt_0.2.bz2;1707;0.0710621;42567
BPPC_2_0_10.txt_0.2.bz2;1757;377.373;211261941
BPPC_2_0_9.txt_0.3.bz2;1571;2.96603;1236128
BPPC_7_0_8.txt_0.6.bz2;4141;0.00464296;1055
BPPC_4_0_4.txt_0.1.bz2;0;0;0
BPPC_6_0_1.txt_0.4.bz2;4528;0.00270915;1761
BPPC_8_0_2.txt_0.3.bz2;0;0;0
BPPC_2_0_10.txt_0.1.bz2;0;0;0
BPPC_3_0_8.txt_0.3.bz2;0;0;0
BPPC_8_0_8.txt_0.2.bz2;0;0;0
BPPC_1_0_7.txt_0.7.bz2;547;0.000977039;114
BPPC_8_0_1.txt_0.8.bz2;2664;0.00612497;650
BPPC_8_0_4.txt_0.4.bz2;6467;25.101;6210799
BPPC_1_0_6.txt_0.3.bz2;1230;0.0185471;12427
BPPC_8_0_8.txt_0.6.bz2;4329;0.132359;30042
BPPC_8_0_1.txt_0.7.bz2;3365;0.0219769;5952
BPPC_7_0_4.txt_0.9.bz2;1899;0.000739098;51
BPPC_8_0_8.txt_0.7.bz2;3326;0.021055;6132
BPPC_8_0_5.txt_0.5.bz2;5012;1.6589;485865
BPPC_2_0_3.txt_0.6.bz2;792;0.00630403;2776
BPPC_5_0_9.txt_0.4.bz2;3867;0.000357866;154
BPPC_6_0_6.txt_0.4.bz2;4331;0.004354;2659
BPPC_3_0_7.txt_0.6.bz2;938;0.13711;34766
BPPC_6_0_4.txt_0.5.bz2;3535;0.00111294;622
BPPC_5_0_8.txt_0.7.bz2;1968;0.000258207;26
BPPC_5_0_2.txt_0.1.bz2;8180;0.001724;1098
BPPC_1_0_9.txt_0.5.bz2;872;0.00107813;636
BPPC_2_0_9.txt_0.7.bz2;608;0.0025351;592
BPPC_5_0_6.txt_0.1.bz2;8614;0.00116706;801
BPPC_5_0_9.txt_0.1.bz2;8063;0.00339508;3927
BPPC_4_0_8.txt_0.1.bz2;0;0;0
BPPC_8_0_4.txt_0.8.bz2;2538;0.00568986;725
BPPC_6_0_7.txt_0.2.bz2;7639;0.0988269;56232
BPPC_3_0_9.txt_0.8.bz2;606;0.0060091;687
BPPC_4_0_10.txt_0.1.bz2;0;0;0
BPPC_4_0_10.txt_0.3.bz2;0;0;0
BPPC_7_0_3.txt_0.4.bz2;5405;0.163043;67950
BPPC_3_0_4.txt_0.6.bz2;919;0.144172;34334
BPPC_2_0_9.txt_0.1.bz2;1850;142.284;43586114
BPPC_3_0_8.txt_0.4.bz2;1514;22.1474;5710508
BPPC_5_0_4.txt_0.1.bz2;8214;0.00299001;1791
BPPC_7_0_1.txt_0.1.bz2;0;0;0
BPPC_4_0_6.txt_0.5.bz2;1291;146.85;25536914
BPPC_8_0_8.txt_0.1.bz2;0;0;0
BPPC_6_0_4.txt_0.9.bz2;1540;0.000334024;17
BPPC_4_0_8.txt_0.8.bz2;697;0.048768;7090
BPPC_4_0_1.txt_0.4.bz2;0;0;0
BPPC_2_0_8.txt_0.4.bz2;1259;0.142415;57580
BPPC_5_0_8.txt_0.3.bz2;4294;0.000910044;391
BPPC_5_0_2.txt_0.2.bz2;5920;0.000725985;597
BPPC_7_0_9.txt_0.4.bz2;5472;0.190782;81461
BPPC_3_0_9.txt_0.9.bz2;445;0.00142717;233
BPPC_5_0_6.txt_0.6.bz2;2336;0.000295162;60
BPPC_6_0_10.txt_0.2.bz2;7544;0.126028;74339
BPPC_6_0_1.txt_0.9.bz2;1488;0.000923872;21
BPPC_8_0_8.txt_0.3.bz2;0;0;0
BPPC_5_0_8.txt_0.6.bz2;2620;0.000262976;24
BPPC_6_0_1.txt_0.7.bz2;2469;0.00026989;116
BPPC_2_0_2.txt_0.9.bz2;398;0.000361919;53
BPPC_4_0_8.txt_0.3.bz2;0;0;0
BPPC_5_0_10.txt_0.3.bz2;4483;0.00045085;230
BPPC_6_0_6.txt_0.6.bz2;2863;0.000553131;234
BPPC_2_0_5.txt_0.9.bz2;388;0.000581026;65
BPPC_6_0_8.txt_0.7.bz2;2491;0.000648975;118
BPPC_4_0_2.txt_0.1.bz2;0;0;0
BPPC_6_0_2.txt_0.7.bz2;2202;0.000411034;138
BPPC_4_0_10.txt_0.8.bz2;665;0.0466149;5585
BPPC_1_0_8.txt_0.4.bz2;998;0.00358582;1733
BPPC_6_0_5.txt_0.8.bz2;2013;0.000460863;42
BPPC_3_0_6.txt_0.9.bz2;481;0.00108409;214
BPPC_8_0_3.txt_0.3.bz2;0;0;0
BPPC_7_0_7.txt_0.7.bz2;2862;0.00167704;609
BPPC_6_0_7.txt_0.5.bz2;3610;0.00106287;619
BPPC_7_0_1.txt_0.5.bz2;4511;0.0243399;8882
BPPC_3_0_6.txt_0.3.bz2;0;0;0
BPPC_1_0_8.txt_0.6.bz2;619;0.000577927;249
BPPC_3_0_7.txt_0.2.bz2;0;0;0
BPPC_3_0_2.txt_0.2.bz2;0;0;0
BPPC_2_0_3.txt_0.4.bz2;1232;0.163573;67458
BPPC_5_0_3.txt_0.3.bz2;4419;0.000566959;395
BPPC_3_0_4.txt_0.2.bz2;0;0;0
BPPC_8_0_7.txt_0.5.bz2;4966;1.49909;406929
BPPC_8_0_1.txt_0.9.bz2;2064;0.00114107;186
BPPC_6_0_6.txt_0.7.bz2;2267;0.00036788;101
BPPC_4_0_4.txt_0.3.bz2;0;0;0
BPPC_2_0_4.txt_0.6.bz2;774;0.0066669;2229
BPPC_7_0_1.txt_0.2.bz2;10119;103.276;34008820
BPPC_6_0_2.txt_0.2.bz2;7407;0.181293;121644
BPPC_1_0_2.txt_0.1.bz2;1800;3.50082;3271885
BPPC_3_0_10.txt_0.3.bz2;0;0;0
BPPC_1_0_6.txt_0.1.bz2;1810;2.95995;2195560
BPPC_8_0_9.txt_0.2.bz2;0;0;0
BPPC_4_0_1.txt_0.1.bz2;0;0;0
BPPC_7_0_2.txt_0.7.bz2;3088;0.00138903;369
BPPC_8_0_2.txt_0.7.bz2;3347;0.0215099;5288
BPPC_4_0_9.txt_0.9.bz2;490;0.00832796;729
BPPC_5_0_8.txt_0.5.bz2;2737;0.000261068;109
BPPC_4_0_8.txt_0.4.bz2;0;0;0
BPPC_6_0_7.txt_0.3.bz2;5462;0.014935;9233
BPPC_6_0_9.txt_0.3.bz2;5546;0.0146899;9332
BPPC_2_0_8.txt_0.8.bz2;527;0.000570059;202
BPPC_7_0_9.txt_0.5.bz2;4400;0.0259809;9872
BPPC_5_0_6.txt_0.4.bz2;3511;0.000449896;202
BPPC_7_0_9.txt_0.9.bz2;1740;0.000754833;60
BPPC_6_0_9.txt_0.7.bz2;2334;0.000414848;85
BPPC_3_0_6.txt_0.7.bz2;724;0.0192871;5470
BPPC_2_0_1.txt_0.8.bz2;479;0.00167394;193
BPPC_6_0_10.txt_0.5.bz2;3457;0.00118804;699
BPPC_7_0_10.txt_0.5.bz2;4236;0.0288861;12273
BPPC_8_0_9.txt_0.9.bz2;2060;0.00111294;189
BPPC_4_0_4.txt_0.2.bz2;0;0;0
BPPC_8_0_6.txt_0.1.bz2;0;0;0
BPPC_2_0_7.txt_0.4.bz2;1252;0.138372;53791
BPPC_4_0_10.txt_0.2.bz2;0;0;0
BPPC_3_0_6.txt_0.5.bz2;1123;1.38736;400202
BPPC_2_0_5.txt_0.8.bz2;519;0.00161219;202
BPPC_7_0_10.txt_0.3.bz2;7117;2.43248;927564
BPPC_5_0_1.txt_0.6.bz2;2257;0.000561953;58
BPPC_2_0_3.txt_0.5.bz2;995;0.0225952;8115
BPPC_1_0_10.txt_0.8.bz2;430;0.000378847;77
BPPC_5_0_3.txt_0.7.bz2;1971;0.000473022;55
BPPC_4_0_9.txt_0.7.bz2;838;0.48256;68004
BPPC_1_0_4.txt_0.9.bz2;334;0.00032711;26
BPPC_6_0_10.txt_0.8.bz2;2136;0.000324965;62
BPPC_4_0_9.txt_0.8.bz2;707;0.0430381;3051
BPPC_6_0_3.txt_0.7.bz2;2444;0.000369072;76
BPPC_3_0_9.txt_0.2.bz2;0;0;0
BPPC_7_0_7.txt_0.8.bz2;2267;0.000760078;219
BPPC_2_0_8.txt_0.5.bz2;1000;0.024451;9618
BPPC_4_0_6.txt_0.8.bz2;678;0.0483809;6637
BPPC_3_0_1.txt_0.7.bz2;727;0.0222831;6510
BPPC_7_0_10.txt_0.8.bz2;2328;0.000741005;191
BPPC_5_0_2.txt_0.5.bz2;2883;0.000334024;107
BPPC_7_0_3.txt_0.1.bz2;0;0;0
BPPC_3_0_3.txt_0.2.bz2;0;0;0
BPPC_5_0_10.txt_0.2.bz2;5553;0.00092411;740
BPPC_4_0_8.txt_0.5.bz2;1273;144.211;25251368
BPPC_7_0_6.txt_0.4.bz2;5337;0.190755;79003
BPPC_2_0_10.txt_0.5.bz2;913;0.0247881;9551
BPPC_1_0_7.txt_0.4.bz2;861;0.00462699;3059
BPPC_3_0_1.txt_0.3.bz2;0;0;0
BPPC_3_0_8.txt_0.7.bz2;726;0.023031;7285
BPPC_7_0_4.txt_0.2.bz2;10219;74.7121;24484625
BPPC_6_0_10.txt_0.1.bz2;10310;24.2673;21081014
BPPC_4_0_3.txt_0.3.bz2;0;0;0
BPPC_3_0_9.txt_0.4.bz2;1439;26.0819;6878670
BPPC_2_0_9.txt_0.6.bz2;772;0.00620604;2083
BPPC_5_0_2.txt_0.7.bz2;1956;0.000261784;25
BPPC_2_0_6.txt_0.9.bz2;403;0.000723839;58
BPPC_3_0_1.txt_0.5.bz2;1119;1.18074;312731
BPPC_7_0_9.txt_0.3.bz2;7342;2.30204;875642
BPPC_4_0_5.txt_0.4.bz2;0;0;0
BPPC_1_0_1.txt_0.6.bz2;623;0.000436068;279
BPPC_7_0_8.txt_0.4.bz2;5308;0.229989;99959
BPPC_1_0_4.txt_0.7.bz2;504;0.000277042;101
