instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_3_0_8.txt_0.9.bz2;443;5;1311;0;4.36558;2.2504;0.494866;39
BPPC_5_0_3.txt_0.9.bz2;1314;3;32;0;3.57778;1.4;0.388889;0
BPPC_6_0_4.txt_0.3.bz2;3110;11;22734809;6299668;4.20351;1.89275;0.432182;3490
BPPC_8_0_10.txt_0.6.bz2;3094;10;1391060;8468;5.86802;3.66967;0.614975;1111
BPPC_6_0_6.txt_0.9.bz2;1642;4;72;0;4.01023;1.74369;0.438047;1
BPPC_5_0_7.txt_0.6.bz2;2495;6;149;0;5.26467;2.95442;0.552219;0
BPPC_4_0_9.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_1.txt_0.6.bz2;560;11;407456596;39021894;4.28191;2.06833;0.466384;217629
BPPC_8_0_5.txt_0.9.bz2;2163;5;1033;0;4.467;2.37408;0.505291;43
BPPC_2_0_10.txt_0.8.bz2;490;5;1288;1;4.85213;2.68009;0.54277;9
BPPC_4_0_7.txt_0.8.bz2;520;7;173701;232;4.85852;2.72499;0.547093;313
BPPC_3_0_5.txt_0.7.bz2;530;8;212202;3060;4.78335;2.61769;0.532082;166
BPPC_7_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_3.txt_0.7.bz2;538;9;7645762;283992;4.45292;2.28644;0.495309;5365
BPPC_3_0_10.txt_0.9.bz2;456;5;1105;0;4.45917;2.357;0.506019;40
BPPC_3_0_5.txt_0.9.bz2;455;5;1272;0;4.36354;2.26574;0.496717;43
BPPC_2_0_1.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_2.txt_0.8.bz2;2048;5;162;0;4.77198;2.56862;0.525488;1
BPPC_7_0_5.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_9.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_9.txt_0.7.bz2;502;6;486;3;5.27031;3.03423;0.567458;1
BPPC_8_0_3.txt_0.6.bz2;3098;10;1349350;6669;5.89546;3.69655;0.617233;1110
BPPC_3_0_4.txt_0.7.bz2;530;8;209363;3473;4.78195;2.6132;0.530933;170
BPPC_7_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_1.txt_0.3.bz2;570;12;14938065;2721021;4.45821;2.16115;0.46814;3013
BPPC_8_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_7.txt_0.7.bz2;537;9;195842;2183;4.86603;2.69735;0.539924;152
BPPC_8_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_10.txt_0.4.bz2;556;11;536909;80027;4.60049;2.33635;0.48685;125
BPPC_3_0_1.txt_0.8.bz2;510;6;11370;5;5.08192;2.95913;0.574047;47
BPPC_7_0_7.txt_0.5.bz2;3100;10;910888;45792;5.37037;3.17062;0.567745;390
BPPC_2_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_6.txt_0.9.bz2;1703;4;299;0;4.19565;2.10796;0.485303;11
BPPC_2_0_6.txt_0.7.bz2;515;7;8418;72;5.11462;2.94553;0.563424;10
BPPC_4_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_4.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_3.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.9.bz2;1298;3;31;0;3.69937;1.52219;0.410521;1
BPPC_6_0_10.txt_0.6.bz2;3072;8;849;0;6.56187;4.33866;0.657118;1
BPPC_7_0_1.txt_0.4.bz2;3110;11;108968241;22967256;4.34421;2.08678;0.458443;24009
BPPC_1_0_7.txt_0.5.bz2;538;9;28636;2146;4.82702;2.62167;0.520327;9
BPPC_8_0_8.txt_0.8.bz2;2716;6;7899;0;5.4151;3.28258;0.601047;45
BPPC_1_0_4.txt_0.8.bz2;496;5;230;0;4.45362;2.23031;0.487942;1
BPPC_5_0_4.txt_0.4.bz2;3072;9;861;33;6.60985;4.36813;0.643354;1
BPPC_7_0_5.txt_0.8.bz2;2326;6;1276;0;4.83326;2.68712;0.545619;10
BPPC_1_0_4.txt_0.4.bz2;550;10;758736;142753;4.31382;2.03266;0.453995;163
BPPC_6_0_3.txt_0.2.bz2;3110;11;4079303644;1986657033;4.29232;1.69136;0.390914;396209
BPPC_2_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_4.txt_0.9.bz2;1215;3;36;0;3.52514;1.27937;0.366436;0
BPPC_4_0_3.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_2.txt_0.2.bz2;580;13;696447494;232059571;5.06736;2.56513;0.492745;123340
BPPC_3_0_4.txt_0.9.bz2;453;5;1279;0;4.29571;2.1969;0.486871;48
BPPC_7_0_4.txt_0.6.bz2;3078;8;23377;48;6.45596;4.24881;0.652579;25
BPPC_7_0_6.txt_0.7.bz2;3047;7;2841;3;6.31082;4.12396;0.649639;11
BPPC_8_0_7.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_8.txt_0.9.bz2;411;4;312;0;4.18812;2.06379;0.477407;9
BPPC_5_0_4.txt_0.2.bz2;3110;11;3832454;995103;4.29444;1.97316;0.443522;495
BPPC_1_0_8.txt_0.8.bz2;431;4;177;0;4.6548;2.46061;0.514993;1
BPPC_2_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_3.txt_0.9.bz2;433;5;1456;0;4.23709;2.12288;0.479828;39
BPPC_4_0_1.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_9.txt_0.9.bz2;1569;4;72;0;4.07595;1.87404;0.460016;1
BPPC_8_0_6.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_5.txt_0.4.bz2;3110;11;102512431;21743771;4.33026;2.07011;0.456517;22674
BPPC_1_0_3.txt_0.9.bz2;337;4;80;0;4.04678;1.77392;0.436125;1
BPPC_5_0_3.txt_0.4.bz2;3088;9;897;19;6.8108;4.57015;0.656786;1
BPPC_7_0_1.txt_0.7.bz2;3038;7;3471;0;6.04172;3.86526;0.633767;10
BPPC_5_0_7.txt_0.9.bz2;1249;3;35;0;3.59395;1.32704;0.373224;0
BPPC_1_0_5.txt_0.8.bz2;418;5;264;0;4.33381;2.07428;0.469238;2
BPPC_1_0_6.txt_0.2.bz2;590;14;841184773;314604374;5.079;2.45404;0.476121;127383
BPPC_7_0_10.txt_0.6.bz2;3080;8;23791;74;6.4724;4.26491;0.653088;23
BPPC_5_0_1.txt_0.9.bz2;1267;3;32;0;3.57576;1.36639;0.380624;0
BPPC_5_0_7.txt_0.8.bz2;1550;4;60;0;4.19477;1.91994;0.455873;0
BPPC_6_0_9.txt_0.6.bz2;3034;7;948;0;6.31773;4.08523;0.63912;1
BPPC_5_0_10.txt_0.6.bz2;2221;6;134;0;5.39102;3.08309;0.562243;0
BPPC_3_0_2.txt_0.5.bz2;564;12;286513151;44956936;4.2451;1.98376;0.452315;107147
BPPC_1_0_5.txt_0.3.bz2;560;11;18370438;5358030;4.37241;2.0075;0.446657;3052
BPPC_3_0_2.txt_0.9.bz2;437;5;1229;0;4.37876;2.28854;0.499193;43
BPPC_2_0_3.txt_0.7.bz2;520;7;8424;48;5.15297;2.98742;0.567988;12
BPPC_6_0_1.txt_0.5.bz2;3084;9;6305;93;6.39811;4.18207;0.643304;5
BPPC_7_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_1.txt_0.2.bz2;3110;11;4312814;1475365;4.30506;1.84566;0.41839;482
BPPC_6_0_1.txt_0.2.bz2;3110;11;3519181068;1866758792;4.46221;1.67494;0.381809;326254
BPPC_6_0_5.txt_0.6.bz2;3002;7;996;1;6.22261;4.00872;0.635427;1
BPPC_4_0_6.txt_0.7.bz2;540;9;6687320;177795;4.56999;2.404;0.508688;4538
BPPC_1_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_7.txt_0.5.bz2;560;11;326818033;55763832;4.18745;1.91855;0.444325;116872
BPPC_7_0_5.txt_0.5.bz2;3110;11;753737;27025;5.46946;3.26801;0.575893;349
BPPC_7_0_9.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_1.txt_0.4.bz2;570;12;100577426;21315301;4.42139;2.09562;0.460642;23847
BPPC_8_0_3.txt_0.5.bz2;3110;11;157518511;15995839;4.63905;2.43315;0.500702;66918
BPPC_8_0_2.txt_0.5.bz2;3110;11;153369304;15075481;4.66412;2.45733;0.502996;68948
BPPC_6_0_2.txt_0.5.bz2;3090;9;4497;47;6.83006;4.61277;0.665856;3
BPPC_1_0_6.txt_0.7.bz2;500;6;529;0;5.23391;3.01212;0.566028;3
BPPC_8_0_7.txt_0.7.bz2;3076;8;54186;18;6.2411;4.06191;0.644908;92
BPPC_6_0_4.txt_0.7.bz2;2318;6;444;0;5.36486;3.16117;0.582436;1
BPPC_4_0_4.txt_0.8.bz2;520;7;190951;266;4.78184;2.64752;0.539904;312
BPPC_5_0_2.txt_0.6.bz2;2432;6;105;0;6.0756;3.6653;0.592638;0
BPPC_2_0_9.txt_0.5.bz2;547;10;3234097;391454;4.33155;2.09898;0.466791;918
BPPC_5_0_3.txt_0.6.bz2;2428;7;132;0;5.68696;3.33458;0.57645;0
BPPC_3_0_6.txt_0.8.bz2;516;7;12259;30;5.02934;2.90396;0.568588;46
BPPC_3_0_7.txt_0.8.bz2;515;7;11495;10;5.10362;2.97928;0.575719;56
BPPC_3_0_5.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_1.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_8.txt_0.1.bz2;3110;11;539546744;314281569;4.60854;1.76122;0.389409;38010
BPPC_8_0_10.txt_0.8.bz2;2567;6;9045;0;5.335;3.19927;0.594978;47
BPPC_8_0_5.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_5.txt_0.6.bz2;3098;10;1352343;9030;5.89356;3.69445;0.616098;1127
BPPC_4_0_1.txt_0.8.bz2;520;7;182229;245;4.82717;2.69219;0.544137;314
BPPC_1_0_4.txt_0.3.bz2;570;12;16831041;4659663;4.41124;2.02883;0.446447;2887
BPPC_6_0_7.txt_0.8.bz2;1914;5;226;0;4.49023;2.26804;0.489753;1
BPPC_2_0_8.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_7.txt_0.5.bz2;2839;8;272;0;6.22044;3.90228;0.616728;0
BPPC_6_0_10.txt_0.7.bz2;2341;6;457;0;5.33098;3.12621;0.577347;1
BPPC_1_0_2.txt_0.8.bz2;448;5;212;0;4.43999;2.21311;0.486778;1
BPPC_5_0_5.txt_0.6.bz2;2649;7;110;0;5.53018;3.08376;0.548978;1
BPPC_5_0_3.txt_0.1.bz2;3110;11;393493095;230876861;5.08544;2.07092;0.418008;30131
BPPC_3_0_7.txt_0.9.bz2;462;5;1028;0;4.55995;2.46852;0.519359;42
BPPC_1_0_1.txt_0.8.bz2;423;5;168;0;4.62315;2.43578;0.513314;1
BPPC_2_0_10.txt_0.4.bz2;570;12;101096378;22259715;4.36968;2.04684;0.454274;23566
BPPC_7_0_2.txt_0.8.bz2;2286;6;1204;0;4.85426;2.70508;0.544737;7
BPPC_8_0_6.txt_0.9.bz2;2153;5;1242;0;4.34971;2.24627;0.492405;40
BPPC_1_0_9.txt_0.9.bz2;340;4;99;0;3.96808;1.61701;0.411515;1
BPPC_4_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_2.txt_0.9.bz2;2031;5;1382;0;4.3158;2.20983;0.489888;42
BPPC_1_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_4.txt_0.4.bz2;3107;11;156160;8096;5.41666;3.21834;0.56928;54
BPPC_2_0_2.txt_0.7.bz2;520;7;8019;55;5.21214;3.04977;0.573599;12
BPPC_1_0_2.txt_0.3.bz2;560;11;14426006;4016186;4.5621;2.14984;0.46076;2662
BPPC_8_0_8.txt_0.5.bz2;3110;11;159813053;17157591;4.61795;2.41033;0.498052;69377
BPPC_7_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_5.txt_0.9.bz2;1805;4;321;0;4.24114;2.08132;0.475885;9
BPPC_4_0_9.txt_0.6.bz2;558;11;431639669;49052487;4.23412;2.01657;0.459464;228148
BPPC_3_0_9.txt_0.6.bz2;540;9;5370573;325288;4.52005;2.32505;0.495064;2668
BPPC_6_0_9.txt_0.2.bz2;3110;11;3804903515;1987804563;4.32806;1.67389;0.386578;370415
BPPC_1_0_3.txt_0.3.bz2;570;12;15720208;3052654;4.41043;2.09863;0.460744;3073
BPPC_5_0_5.txt_0.2.bz2;3110;11;2225499;582037;4.80842;2.43179;0.487319;315
BPPC_2_0_2.txt_0.5.bz2;550;10;2827882;316373;4.3959;2.16659;0.473873;832
BPPC_5_0_6.txt_0.2.bz2;3110;11;2958231;936317;4.32934;1.96462;0.438355;353
BPPC_8_0_5.txt_0.8.bz2;2602;6;8313;0;5.42653;3.29206;0.60258;44
BPPC_7_0_6.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_6.txt_0.9.bz2;494;5;9683;0;4.32675;2.22902;0.503479;176
BPPC_1_0_9.txt_0.6.bz2;522;8;2763;37;5.20624;3.02889;0.567599;2
BPPC_7_0_6.txt_0.8.bz2;2395;6;964;0;5.0674;2.90775;0.56278;11
BPPC_5_0_8.txt_0.4.bz2;3087;9;570;13;7.00222;4.72387;0.659608;0
BPPC_8_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_9.txt_0.5.bz2;3090;9;5666;32;6.54946;4.32999;0.651865;4
BPPC_3_0_6.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_10.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_5.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_6.txt_0.3.bz2;3100;10;27670;3552;5.18304;2.97907;0.541587;7
BPPC_4_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.5.bz2;2815;7;210;0;6.39998;4.00459;0.615754;1
BPPC_8_0_4.txt_0.9.bz2;1917;5;1620;0;4.20875;2.11058;0.47971;41
BPPC_3_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_5.txt_0.6.bz2;537;9;111351;3223;4.82949;2.64438;0.529382;53
BPPC_2_0_8.txt_0.7.bz2;520;7;9175;75;5.04272;2.88422;0.558515;13
BPPC_2_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_8.txt_0.6.bz2;540;9;7287073;668024;4.32922;2.12672;0.472593;3172
BPPC_1_0_2.txt_0.5.bz2;534;9;29079;1742;4.80826;2.60651;0.519831;10
BPPC_1_0_5.txt_0.5.bz2;530;8;35764;2933;4.66012;2.45272;0.504678;11
BPPC_4_0_1.txt_0.7.bz2;537;9;6674792;190432;4.56273;2.39671;0.507558;4656
BPPC_3_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_5.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_6.txt_0.9.bz2;308;3;101;0;3.84261;1.64349;0.427157;1
BPPC_1_0_4.txt_0.2.bz2;590;14;773617582;284602188;4.80421;2.28264;0.460624;114616
BPPC_4_0_8.txt_0.9.bz2;482;5;10400;1;4.29007;2.19094;0.49954;168
BPPC_4_0_7.txt_0.7.bz2;540;9;6442970;168417;4.5993;2.43313;0.51146;4773
BPPC_4_0_3.txt_0.6.bz2;550;10;505460759;66206753;4.14171;1.92092;0.447814;251551
BPPC_8_0_1.txt_0.6.bz2;3094;10;1491952;10055;5.77741;3.57855;0.608593;1151
BPPC_5_0_9.txt_0.7.bz2;2157;6;63;0;5.16496;2.78756;0.528998;0
BPPC_3_0_9.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_5.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_2.txt_0.4.bz2;3110;11;98011726;19508093;4.34535;2.09789;0.46016;22051
BPPC_1_0_5.txt_0.2.bz2;580;13;444276107;141900749;5.38441;2.86057;0.521583;80976
BPPC_6_0_8.txt_0.4.bz2;3100;10;213487;24626;5.03544;2.82957;0.531699;60
BPPC_3_0_8.txt_0.8.bz2;519;7;12141;13;5.03667;2.91259;0.569355;48
BPPC_8_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_2.txt_0.5.bz2;3100;10;796581;31615;5.43004;3.23204;0.574045;359
BPPC_6_0_4.txt_0.6.bz2;2804;7;852;0;6.45902;4.21484;0.64976;2
BPPC_2_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.3.bz2;3100;10;47665;9422;4.58999;2.37555;0.481141;8
BPPC_3_0_4.txt_0.5.bz2;560;11;316497001;57040281;4.20948;1.94056;0.446746;115417
BPPC_2_0_7.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_9.txt_0.7.bz2;530;8;167044;1490;5.00755;2.83554;0.552996;147
BPPC_8_0_4.txt_0.6.bz2;3100;10;1391353;8992;5.88347;3.68495;0.615983;1131
BPPC_4_0_4.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_6.txt_0.5.bz2;530;8;31261;2544;4.72436;2.51451;0.511604;12
BPPC_4_0_9.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_3.txt_0.8.bz2;412;4;176;0;4.60067;2.43674;0.515008;1
BPPC_4_0_1.txt_0.9.bz2;494;5;9585;2;4.33573;2.23478;0.503681;185
BPPC_8_0_6.txt_0.7.bz2;3080;8;54251;3;6.22871;4.04967;0.644198;94
BPPC_3_0_5.txt_0.8.bz2;509;6;12086;13;4.99916;2.87515;0.56546;45
BPPC_5_0_3.txt_0.5.bz2;2995;8;211;0;6.28953;3.98232;0.625126;0
BPPC_6_0_5.txt_0.7.bz2;2640;7;256;0;5.73558;3.44071;0.585962;2
BPPC_8_0_7.txt_0.8.bz2;2545;6;9112;0;5.31816;3.18572;0.593675;46
BPPC_1_0_5.txt_0.6.bz2;520;7;3302;74;5.14078;2.95795;0.559615;2
BPPC_8_0_10.txt_0.7.bz2;3069;7;53207;28;6.27858;4.09905;0.646779;93
BPPC_8_0_5.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_10.txt_0.9.bz2;370;4;69;0;4.03772;1.83885;0.45705;3
BPPC_4_0_2.txt_0.7.bz2;540;9;7510882;242158;4.47284;2.30783;0.49822;5130
BPPC_3_0_6.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_4.txt_0.8.bz2;495;5;1132;0;4.97799;2.82059;0.556878;8
BPPC_8_0_7.txt_0.9.bz2;2070;5;1125;0;4.4505;2.35077;0.505722;47
BPPC_2_0_9.txt_0.4.bz2;560;11;110718038;26240783;4.33421;1.99983;0.449046;25876
BPPC_6_0_8.txt_0.8.bz2;2055;5;142;0;4.95267;2.74434;0.542981;2
BPPC_5_0_10.txt_0.1.bz2;3110;11;549301757;329176685;4.88069;1.63759;0.358339;36974
BPPC_3_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_7.txt_0.6.bz2;560;11;393577350;36989867;4.28769;2.07671;0.467259;219245
BPPC_5_0_1.txt_0.5.bz2;2828;8;205;0;6.35857;3.9766;0.614636;0
BPPC_2_0_4.txt_0.9.bz2;424;5;247;0;4.47433;2.33781;0.512312;10
BPPC_7_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_1.txt_0.1.bz2;3110;11;469359713;254981702;5.0519;2.15113;0.431702;37296
BPPC_3_0_10.txt_0.8.bz2;510;6;11602;12;5.06643;2.94147;0.571852;47
BPPC_6_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_5.txt_0.5.bz2;560;11;316788342;51833537;4.19187;1.92355;0.445113;120166
BPPC_7_0_9.txt_0.7.bz2;3007;8;2866;0;6.30339;4.11011;0.647867;8
BPPC_1_0_3.txt_0.7.bz2;501;6;472;1;5.25191;3.0084;0.564245;1
BPPC_8_0_6.txt_0.6.bz2;3100;10;1479709;11602;5.78971;3.5923;0.609108;1141
BPPC_7_0_10.txt_0.4.bz2;3110;11;111384821;23396212;4.28011;2.03442;0.453302;23929
BPPC_1_0_6.txt_0.4.bz2;550;10;524399;84651;4.563;2.30828;0.485212;119
BPPC_3_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_1.txt_0.6.bz2;547;10;6372558;489121;4.41658;2.21808;0.483114;2889
BPPC_6_0_4.txt_0.2.bz2;3110;11;3280812448;1707023313;4.423;1.72991;0.391482;321940
BPPC_8_0_3.txt_0.8.bz2;2495;6;9441;0;5.28878;3.15498;0.591613;50
BPPC_4_0_10.txt_0.6.bz2;558;11;415452714;44672607;4.26386;2.04769;0.463353;234813
BPPC_4_0_7.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_10.txt_0.5.bz2;3110;11;163600838;16956658;4.62308;2.41644;0.498866;70273
BPPC_2_0_10.txt_0.6.bz2;537;9;113134;4823;4.76498;2.57286;0.521135;51
BPPC_5_0_10.txt_0.8.bz2;1507;4;51;0;4.3312;2.03449;0.467647;0
BPPC_6_0_3.txt_0.3.bz2;3110;11;22001867;6070397;4.25918;1.96245;0.441954;3498
BPPC_6_0_7.txt_0.4.bz2;3100;10;147876;11597;5.35164;3.14945;0.558499;49
BPPC_3_0_3.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_6.txt_0.5.bz2;3089;9;5467;35;6.6933;4.46545;0.658961;4
BPPC_5_0_4.txt_0.8.bz2;1672;4;43;0;4.3944;2.09414;0.473217;0
BPPC_1_0_9.txt_0.2.bz2;580;13;763666216;332213649;4.87715;2.12504;0.434536;102440
BPPC_2_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_9.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_8.txt_0.6.bz2;3090;9;26157;70;6.4058;4.19676;0.649284;28
BPPC_4_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_1.txt_0.4.bz2;3100;10;259655;26869;5.0495;2.84925;0.535724;71
BPPC_8_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_10.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_8.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_7.txt_0.7.bz2;500;6;472;3;5.36149;3.12471;0.576366;1
