instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_6_0_3.txt_0.3.bz2;1040;4;556779;507193;19.556;1.09808;0.0946539;46
BPPC_6_0_7.txt_0.4.bz2;1030;3;244615;211180;12.0413;1.05283;0.147546;14
BPPC_3_0_3.txt_0.4.bz2;220;7;32316461;28099463;26.0493;2.42002;0.254187;5069
BPPC_6_0_6.txt_0.5.bz2;1030;3;96164;78049;8.03193;1.06207;0.196214;7
BPPC_5_0_4.txt_0.8.bz2;1029;3;283;97;3.69116;1.24471;0.343483;0
BPPC_1_0_9.txt_0.2.bz2;210;6;488563;421042;24.3379;1.81701;0.15776;38
BPPC_2_0_10.txt_0.2.bz2;210;6;33027330;30451804;40.6342;2.61769;0.167019;2888
BPPC_2_0_9.txt_0.3.bz2;210;6;2482307;2179378;24.5896;2.51378;0.236327;308
BPPC_7_0_8.txt_0.6.bz2;1030;3;474361;392196;7.90842;1.03215;0.199994;40
BPPC_4_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_1.txt_0.4.bz2;1030;3;269146;235845;13.9043;1.02783;0.122719;15
BPPC_8_0_2.txt_0.3.bz2;1030;3;163115064;159400737;66.2613;1.04029;0.0276149;12923
BPPC_2_0_10.txt_0.1.bz2;220;7;86709323;79478496;58.7981;2.98974;0.155114;7113
BPPC_3_0_8.txt_0.3.bz2;220;7;140369704;126311223;55.5246;2.31607;0.16672;19823
BPPC_8_0_8.txt_0.2.bz2;1040;4;337909414;332249682;93.7265;1.10329;0.0196605;28818
BPPC_1_0_7.txt_0.7.bz2;198;5;5805;3210;4.27429;1.25653;0.324307;3
BPPC_8_0_1.txt_0.8.bz2;1040;4;236433;151800;4.21062;1.06141;0.296217;65
BPPC_8_0_4.txt_0.4.bz2;1040;4;65835651;63463837;48.3065;1.03929;0.0430472;5244
BPPC_1_0_6.txt_0.3.bz2;210;6;298317;233935;13.6813;2.05354;0.269645;31
BPPC_8_0_8.txt_0.6.bz2;1040;4;6017664;5352949;19.4314;1.07446;0.12577;543
BPPC_8_0_1.txt_0.7.bz2;1040;4;1330533;1053288;9.17933;1.08295;0.218673;170
BPPC_7_0_4.txt_0.9.bz2;1030;3;2617;829;3.51829;1.14819;0.33684;7
BPPC_8_0_8.txt_0.7.bz2;1040;4;1418209;1132709;7.59621;1.0322;0.219797;177
BPPC_8_0_5.txt_0.5.bz2;1030;3;23294551;21946614;30.9139;1.02604;0.0738747;1820
BPPC_2_0_3.txt_0.6.bz2;200;5;191507;142545;8.58961;1.34572;0.248514;31
BPPC_5_0_9.txt_0.4.bz2;1030;3;16809;13226;7.5557;1.08945;0.193411;2
BPPC_6_0_6.txt_0.4.bz2;1030;3;251739;221741;11.9271;1.03066;0.13344;14
BPPC_3_0_7.txt_0.6.bz2;210;6;1881370;1491495;15.4687;1.61252;0.251846;310
BPPC_6_0_4.txt_0.5.bz2;1030;3;101978;82352;9.17502;1.03411;0.172854;7
BPPC_5_0_8.txt_0.7.bz2;1030;3;1084;495;3.79089;1.1763;0.324245;0
BPPC_5_0_2.txt_0.1.bz2;1030;3;163299;149264;17.8739;1.07495;0.0858178;5
BPPC_1_0_9.txt_0.5.bz2;200;5;33212;23974;8.05322;1.42205;0.259933;4
BPPC_2_0_9.txt_0.7.bz2;199;5;55452;40056;7.22754;1.23768;0.254735;18
BPPC_5_0_6.txt_0.1.bz2;1030;3;155237;142269;20.3146;1.06723;0.0804682;5
BPPC_5_0_9.txt_0.1.bz2;1030;3;154017;140650;18.9768;1.05705;0.0850734;5
BPPC_4_0_8.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_4.txt_0.8.bz2;1030;3;238990;152841;5.72155;1.04942;0.266458;70
BPPC_6_0_7.txt_0.2.bz2;1030;3;1263142;1187071;24.1886;1.03531;0.0670486;54
BPPC_3_0_9.txt_0.8.bz2;200;5;130493;80351;6.06782;1.19023;0.285501;57
BPPC_4_0_10.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_10.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_3.txt_0.4.bz2;1030;3;4316904;4034494;22.2156;1.05716;0.0870896;267
BPPC_3_0_4.txt_0.6.bz2;210;6;2268458;1753501;6.96518;1.55298;0.312505;351
BPPC_2_0_9.txt_0.1.bz2;210;6;27212820;25955920;70.899;3.25459;0.108228;2657
BPPC_3_0_8.txt_0.4.bz2;220;7;32384530;27884155;25.3325;2.1599;0.234618;4727
BPPC_5_0_4.txt_0.1.bz2;1030;3;151857;138332;20.5061;1.22554;0.0982012;6
BPPC_7_0_1.txt_0.1.bz2;1040;4;43630792;42674703;74.7375;1.05511;0.0212162;2493
BPPC_4_0_6.txt_0.5.bz2;220;7;224621406;193984752;44.5332;1.88286;0.201059;38555
BPPC_8_0_8.txt_0.1.bz2;1040;4;673003756;665121543;150.436;1.25183;0.0144087;57406
BPPC_6_0_4.txt_0.9.bz2;1029;3;290;57;3.47491;1.29264;0.37109;1
BPPC_4_0_8.txt_0.8.bz2;200;5;1217780;856834;9.93395;1.21254;0.26435;336
BPPC_4_0_1.txt_0.4.bz2;220;7;1153918894;1050722387;69.1482;2.55202;0.191333;204518
BPPC_2_0_8.txt_0.4.bz2;210;6;1626975;1364744;21.4029;1.75611;0.205193;182
BPPC_5_0_8.txt_0.3.bz2;1030;3;37063;30939;8.84851;1.05498;0.165156;2
BPPC_5_0_2.txt_0.2.bz2;1030;3;79723;70775;14.0998;1.05552;0.111052;3
BPPC_7_0_9.txt_0.4.bz2;1030;3;4135841;3855920;21.6524;1.0316;0.0870565;255
BPPC_3_0_9.txt_0.9.bz2;190;4;17521;8160;3.84742;1.10204;0.322312;44
BPPC_5_0_6.txt_0.6.bz2;1030;3;3132;1828;4.42911;1.09672;0.280827;0
BPPC_6_0_10.txt_0.2.bz2;1040;4;1077689;1007306;25.5865;1.17492;0.0775266;54
BPPC_6_0_1.txt_0.9.bz2;1030;3;261;37;3.44996;1.27432;0.368958;1
BPPC_8_0_8.txt_0.3.bz2;1040;4;153695702;149984436;70.676;1.0617;0.0271804;12976
BPPC_5_0_8.txt_0.6.bz2;1030;3;2919;1773;4.30646;1.12989;0.290421;0
BPPC_6_0_1.txt_0.7.bz2;1030;3;10221;6056;4.22101;1.10796;0.298367;4
BPPC_2_0_2.txt_0.9.bz2;184;4;2966;1195;3.79358;1.10227;0.317921;15
BPPC_4_0_8.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_10.txt_0.3.bz2;1030;3;41655;35408;9.67432;1.05406;0.155666;2
BPPC_6_0_6.txt_0.6.bz2;1030;3;32822;23709;5.04561;1.06428;0.258636;4
BPPC_2_0_5.txt_0.9.bz2;185;4;2870;1164;3.58659;1.11188;0.327585;9
BPPC_6_0_8.txt_0.7.bz2;1030;3;9565;5738;4.4514;1.11699;0.288802;2
BPPC_4_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_2.txt_0.7.bz2;1030;3;9432;5568;4.35111;1.10389;0.291746;1
BPPC_4_0_10.txt_0.8.bz2;200;5;1269538;868804;6.71452;1.21381;0.294036;357
BPPC_1_0_8.txt_0.4.bz2;200;5;87497;68731;11.6786;1.57825;0.224218;9
BPPC_6_0_5.txt_0.8.bz2;1030;3;2320;1029;3.85712;1.15759;0.321089;1
BPPC_3_0_6.txt_0.9.bz2;190;4;17944;9100;4.25464;1.10109;0.30813;44
BPPC_8_0_3.txt_0.3.bz2;1040;4;160318005;156613335;60.9031;1.04211;0.0291699;13004
BPPC_7_0_7.txt_0.7.bz2;1030;3;121148;85455;4.99181;1.04355;0.265454;17
BPPC_6_0_7.txt_0.5.bz2;1030;3;95488;77120;7.71797;1.05213;0.194422;7
BPPC_7_0_1.txt_0.5.bz2;1040;4;1500887;1340430;16.3219;1.03273;0.121103;102
BPPC_3_0_6.txt_0.3.bz2;220;7;118032170;107177769;54.3277;2.51674;0.172702;17584
BPPC_1_0_8.txt_0.6.bz2;190;4;14660;10182;7.99502;1.19928;0.225868;2
BPPC_3_0_7.txt_0.2.bz2;220;7;304431134;285856471;77.1745;3.17263;0.14353;41176
BPPC_3_0_2.txt_0.2.bz2;220;7;766964069;724811682;82.2919;2.79314;0.125275;99705
BPPC_2_0_3.txt_0.4.bz2;220;7;1522833;1229992;19.7928;2.00386;0.240831;191
BPPC_5_0_3.txt_0.3.bz2;1030;3;38184;31816;10.7666;1.07787;0.149175;2
BPPC_3_0_4.txt_0.2.bz2;220;7;672914288;633001372;76.7519;3.1681;0.140709;93463
BPPC_8_0_7.txt_0.5.bz2;1030;3;23225363;21867568;31.66;1.0916;0.0781149;1834
BPPC_8_0_1.txt_0.9.bz2;1030;3;21382;9351;3.64348;1.09873;0.325342;44
BPPC_6_0_6.txt_0.7.bz2;1030;3;9561;5624;4.3639;1.09563;0.288361;2
BPPC_4_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_4.txt_0.6.bz2;200;5;209912;150968;6.93891;1.3735;0.285214;34
BPPC_7_0_1.txt_0.2.bz2;1040;4;20373350;19683245;50.9494;1.23706;0.0425246;1156
BPPC_6_0_2.txt_0.2.bz2;1030;3;1231713;1154863;27.0202;1.04247;0.0651718;53
BPPC_1_0_2.txt_0.1.bz2;210;6;1017738;880387;27.9285;3.37608;0.25447;98
BPPC_3_0_10.txt_0.3.bz2;220;7;167363340;153839521;51.971;2.40687;0.152905;22712
BPPC_1_0_6.txt_0.1.bz2;210;6;2036430;1805162;28.0134;4.55194;0.287884;164
BPPC_8_0_9.txt_0.2.bz2;1040;4;330422616;324853727;91.8756;1.10404;0.0201162;28522
BPPC_4_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_2.txt_0.7.bz2;1030;3;120665;85647;5.68327;1.04813;0.253797;16
BPPC_8_0_2.txt_0.7.bz2;1030;3;1502482;1211142;7.69325;1.02953;0.21834;174
BPPC_4_0_9.txt_0.9.bz2;192;5;128874;72689;5.17464;1.11142;0.299029;187
BPPC_5_0_8.txt_0.5.bz2;1030;3;6809;4778;5.71932;1.11418;0.241752;0
BPPC_4_0_8.txt_0.4.bz2;220;7;958392994;868645078;56.7461;2.75507;0.218624;174096
BPPC_6_0_7.txt_0.3.bz2;1030;3;565782;515468;19.2982;1.04786;0.0960677;29
BPPC_6_0_9.txt_0.3.bz2;1030;3;612801;560868;18.371;1.03116;0.0895248;31
BPPC_2_0_8.txt_0.8.bz2;190;4;16355;9477;5.12573;1.16317;0.291775;12
BPPC_7_0_9.txt_0.5.bz2;1040;4;1480518;1312147;13.5887;1.05323;0.140598;102
BPPC_5_0_6.txt_0.4.bz2;1030;3;16604;12861;8.11718;1.05663;0.186884;1
BPPC_7_0_9.txt_0.9.bz2;1030;3;2597;855;3.43118;1.15447;0.342972;7
BPPC_6_0_9.txt_0.7.bz2;1030;3;9531;5687;4.21609;1.13263;0.303624;1
BPPC_3_0_6.txt_0.7.bz2;207;6;533528;386927;7.00153;1.36034;0.298533;109
BPPC_2_0_1.txt_0.8.bz2;190;4;16959;9582;4.5763;1.1367;0.29686;10
BPPC_6_0_10.txt_0.5.bz2;1030;3;94393;75945;7.749;1.04826;0.193163;6
BPPC_7_0_10.txt_0.5.bz2;1030;3;1581143;1415149;13.8181;1.0625;0.132602;104
BPPC_8_0_9.txt_0.9.bz2;1030;3;21618;9588;3.6747;1.09981;0.324559;43
BPPC_4_0_4.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_6.txt_0.1.bz2;1040;4;698874891;690893602;144.74;1.17721;0.0128773;61353
BPPC_2_0_7.txt_0.4.bz2;210;6;1830837;1514111;14.997;1.92753;0.255185;202
BPPC_4_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_6.txt_0.5.bz2;210;6;8261568;6898353;20.6783;1.72303;0.219749;1231
BPPC_2_0_5.txt_0.8.bz2;190;4;16193;9307;4.95933;1.15085;0.291751;9
BPPC_7_0_10.txt_0.3.bz2;1030;3;10476374;10019956;33.2913;1.02577;0.0507832;607
BPPC_5_0_1.txt_0.6.bz2;1030;3;2844;1685;4.42822;1.13979;0.291895;1
BPPC_2_0_3.txt_0.5.bz2;210;6;607296;461238;10.7738;1.54944;0.25504;72
BPPC_1_0_10.txt_0.8.bz2;189;4;2079;937;3.7955;1.13023;0.318868;2
BPPC_5_0_3.txt_0.7.bz2;1030;3;1008;474;3.88501;1.19638;0.326095;0
BPPC_4_0_9.txt_0.7.bz2;210;6;7516007;5615628;14.2852;1.38882;0.258567;1351
BPPC_1_0_4.txt_0.9.bz2;179;3;538;201;3.54051;1.19251;0.344809;1
BPPC_6_0_10.txt_0.8.bz2;1030;3;2320;1044;3.84457;1.15596;0.319588;3
BPPC_4_0_9.txt_0.8.bz2;200;5;1269535;874554;9.53945;1.21755;0.267112;351
BPPC_6_0_3.txt_0.7.bz2;1030;3;9509;5689;4.14618;1.12584;0.304484;2
BPPC_3_0_9.txt_0.2.bz2;220;7;853828476;801441447;72.1126;3.04927;0.149519;119428
BPPC_7_0_7.txt_0.8.bz2;1030;3;23586;13013;4.13558;1.10004;0.302927;16
BPPC_2_0_8.txt_0.5.bz2;210;6;585440;465507;13.6511;1.4487;0.221499;69
BPPC_4_0_6.txt_0.8.bz2;210;6;1085895;730250;5.22702;1.26974;0.320195;339
BPPC_3_0_1.txt_0.7.bz2;200;5;678724;486385;9.62386;1.30383;0.26675;125
BPPC_7_0_10.txt_0.8.bz2;1030;3;23990;13301;4.46004;1.09907;0.293577;9
BPPC_5_0_2.txt_0.5.bz2;1030;3;7486;5149;6.09042;1.08706;0.228675;0
BPPC_7_0_3.txt_0.1.bz2;1040;4;44770184;43787720;76.1947;1.06583;0.0206558;2460
BPPC_3_0_3.txt_0.2.bz2;220;7;653208611;612174203;79.3406;2.87324;0.138907;88542
BPPC_5_0_10.txt_0.2.bz2;1030;3;78792;69526;13.1448;1.04659;0.114058;3
BPPC_4_0_8.txt_0.5.bz2;220;7;193048491;169069889;42.0793;2.42985;0.23396;35470
BPPC_7_0_6.txt_0.4.bz2;1030;3;4301825;4012125;21.514;1.0225;0.0828667;260
BPPC_2_0_10.txt_0.5.bz2;210;6;686983;518332;7.32595;1.60522;0.313198;89
BPPC_1_0_7.txt_0.4.bz2;210;6;103793;78403;9.29118;1.62948;0.26346;18
BPPC_3_0_1.txt_0.3.bz2;220;7;177222600;159154223;48.6913;2.57138;0.189511;27150
BPPC_3_0_8.txt_0.7.bz2;200;5;576027;421107;8.79821;1.28409;0.269872;113
BPPC_7_0_4.txt_0.2.bz2;1040;4;22516885;21842510;47.5614;1.05474;0.0351441;1329
BPPC_6_0_10.txt_0.1.bz2;1040;4;2320922;2214175;38.9688;1.07498;0.0451595;97
BPPC_4_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_9.txt_0.4.bz2;220;7;44940358;38347232;29.0519;2.34185;0.247975;7140
BPPC_2_0_9.txt_0.6.bz2;200;5;156260;119886;9.66425;1.37146;0.240422;24
BPPC_5_0_2.txt_0.7.bz2;1030;3;891;399;4.00253;1.16797;0.315234;0
BPPC_2_0_6.txt_0.9.bz2;182;4;3057;1226;4.14166;1.0816;0.304515;7
BPPC_3_0_1.txt_0.5.bz2;210;6;12312661;10144594;19.3323;1.73437;0.246183;1710
BPPC_7_0_9.txt_0.3.bz2;1040;4;9775502;9313374;36.4291;1.05563;0.0530387;601
BPPC_4_0_5.txt_0.4.bz2;220;7;1182210641;1072731087;48.278;2.68114;0.212852;216231
BPPC_1_0_1.txt_0.6.bz2;199;5;16331;10671;5.39795;1.31482;0.295519;2
BPPC_7_0_8.txt_0.4.bz2;1030;3;4065568;3788082;22.0058;1.02997;0.0850534;253
BPPC_1_0_4.txt_0.7.bz2;190;4;6449;3729;5.25074;1.14847;0.28101;2
BPPC_3_0_2.txt_0.6.bz2;210;6;2467950;1921013;10.6191;1.62649;0.2793;377
BPPC_4_0_4.txt_0.9.bz2;190;4;131860;78738;5.34517;1.09608;0.290427;196
BPPC_5_0_1.txt_0.4.bz2;1030;3;16090;12342;6.90766;1.08092;0.208713;1
BPPC_4_0_8.txt_0.6.bz2;210;6;40970518;33980702;21.711;1.61472;0.227222;6420
BPPC_4_0_10.txt_0.7.bz2;210;6;8230382;6153460;9.36234;1.42698;0.291167;1459
BPPC_5_0_4.txt_0.3.bz2;1030;3;41511;35051;9.934;1.04261;0.152173;4
BPPC_4_0_2.txt_0.5.bz2;220;7;191905600;167017491;34.9003;2.07996;0.232578;34552
BPPC_7_0_9.txt_0.8.bz2;1030;3;23553;12879;3.89795;1.10661;0.312213;8
BPPC_1_0_2.txt_0.7.bz2;190;4;6697;4003;4.88787;1.25003;0.303163;1
BPPC_5_0_2.txt_0.3.bz2;1030;3;39313;33160;9.9124;1.05712;0.152035;2
BPPC_1_0_1.txt_0.7.bz2;200;5;5760;3213;4.84038;1.21791;0.301696;1
BPPC_7_0_10.txt_0.7.bz2;1030;3;119747;84925;5.88028;1.05744;0.252011;17
BPPC_5_0_6.txt_0.5.bz2;1030;3;7251;4959;6.31175;1.0982;0.228007;0
BPPC_4_0_5.txt_0.7.bz2;210;6;7711455;5864862;13.5928;1.43097;0.26467;1397
BPPC_5_0_8.txt_0.8.bz2;1029;3;272;86;3.52463;1.27649;0.36247;0
BPPC_2_0_1.txt_0.9.bz2;190;4;2939;1199;3.59036;1.10766;0.326166;8
BPPC_4_0_6.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_5.txt_0.9.bz2;190;4;133891;75686;4.70672;1.11929;0.304919;181
BPPC_8_0_2.txt_0.2.bz2;1040;4;340796821;335256630;88.9666;1.19306;0.0220821;28814
BPPC_1_0_8.txt_0.9.bz2;180;3;488;171;3.59862;1.18136;0.340334;1
BPPC_1_0_5.txt_0.9.bz2;180;3;536;199;3.75791;1.15515;0.324739;2
BPPC_1_0_1.txt_0.5.bz2;200;5;40188;28398;8.01181;1.35969;0.253145;5
BPPC_5_0_7.txt_0.4.bz2;1030;3;17862;13971;6.817;1.06168;0.199839;1
BPPC_1_0_1.txt_0.9.bz2;180;3;475;146;3.64334;1.12537;0.325254;2
BPPC_5_0_5.txt_0.4.bz2;1030;3;18197;14106;7.04744;1.07176;0.203101;1
BPPC_3_0_10.txt_0.6.bz2;210;6;2365493;1830544;12.2413;1.55206;0.268428;383
BPPC_5_0_9.txt_0.9.bz2;1019;3;59;12;3.52319;1.26024;0.364185;0
BPPC_8_0_9.txt_0.5.bz2;1040;4;21334891;19987685;25.6917;1.08299;0.0884985;1805
BPPC_6_0_9.txt_0.1.bz2;1030;3;2474505;2366028;37.9526;1.05869;0.0424313;96
BPPC_8_0_8.txt_0.4.bz2;1040;4;65289059;62926883;42.6168;1.04528;0.0461934;5357
BPPC_6_0_5.txt_0.2.bz2;1030;3;1276587;1198892;25.9677;1.04452;0.0635449;58
BPPC_2_0_6.txt_0.8.bz2;190;4;15918;9141;5.36035;1.16278;0.288067;8
BPPC_3_0_5.txt_0.6.bz2;210;6;2088022;1639999;11.6613;1.87079;0.294217;328
BPPC_1_0_7.txt_0.6.bz2;190;4;19654;13066;4.96369;1.23977;0.296462;2
BPPC_1_0_7.txt_0.8.bz2;189;4;2025;921;4.25766;1.15361;0.304665;2
BPPC_2_0_3.txt_0.8.bz2;190;4;16622;9815;4.43164;1.17471;0.309234;8
BPPC_6_0_4.txt_0.8.bz2;1030;3;2110;917;3.86637;1.14893;0.320381;1
BPPC_2_0_8.txt_0.1.bz2;220;7;55516261;51474757;59.8856;3.41108;0.163441;5623
BPPC_6_0_10.txt_0.9.bz2;1028;3;327;85;3.55799;1.27567;0.36308;2
BPPC_2_0_1.txt_0.5.bz2;210;6;621993;482148;11.9472;1.61807;0.251714;77
BPPC_6_0_4.txt_0.1.bz2;1030;3;2489253;2383350;38.6382;1.12031;0.0451947;94
BPPC_8_0_4.txt_0.1.bz2;1040;4;702672163;694615841;148.655;1.06877;0.0108236;57988
BPPC_4_0_3.txt_0.4.bz2;220;7;808283176;740101761;51.1547;3.54293;0.232046;148545
BPPC_2_0_7.txt_0.8.bz2;200;5;13813;7568;4.87715;1.22361;0.306968;11
BPPC_6_0_2.txt_0.6.bz2;1030;3;33028;23737;6.78954;1.06627;0.223044;7
BPPC_2_0_5.txt_0.5.bz2;209;6;593711;471839;7.7617;1.62655;0.305208;71
BPPC_6_0_3.txt_0.8.bz2;1030;3;2191;975;3.80756;1.17931;0.329812;1
BPPC_6_0_3.txt_0.9.bz2;1030;3;276;41;3.48913;1.30631;0.375231;2
BPPC_4_0_9.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_5.txt_0.4.bz2;210;6;34738175;31040888;34.3279;2.16;0.201103;4626
BPPC_8_0_9.txt_0.7.bz2;1030;3;1510421;1210517;7.10481;1.02416;0.227089;168
BPPC_6_0_2.txt_0.3.bz2;1030;3;595319;543948;17.0552;1.03086;0.0942451;30
BPPC_2_0_3.txt_0.9.bz2;184;4;3060;1305;3.69828;1.09512;0.321419;7
BPPC_1_0_4.txt_0.6.bz2;200;5;16008;10162;5.53686;1.24206;0.280532;2
BPPC_4_0_7.txt_0.4.bz2;220;7;1777533116;1609523897;44.6351;2.4612;0.20913;286014
BPPC_7_0_7.txt_0.6.bz2;1040;4;426618;344930;8.29386;1.07738;0.20238;37
BPPC_3_0_10.txt_0.2.bz2;220;7;672979051;633651357;80.2039;2.66018;0.117617;78837
BPPC_7_0_8.txt_0.7.bz2;1030;3;124777;88361;5.43024;1.03984;0.255588;18
BPPC_7_0_4.txt_0.5.bz2;1030;3;1563031;1398238;14.6483;1.02193;0.126008;103
BPPC_8_0_8.txt_0.9.bz2;1030;3;21526;9716;3.60314;1.10463;0.327071;38
BPPC_6_0_10.txt_0.4.bz2;1040;4;219431;187968;11.6838;1.12913;0.152704;14
BPPC_1_0_2.txt_0.6.bz2;200;5;13919;8999;5.11335;1.34423;0.310807;2
BPPC_8_0_6.txt_0.3.bz2;1040;4;150370876;146730240;62.4685;1.07179;0.0301797;12792
BPPC_7_0_10.txt_0.9.bz2;1030;3;2628;887;3.57656;1.14508;0.334045;7
BPPC_1_0_2.txt_0.4.bz2;200;5;97710;76127;9.53462;1.64029;0.261461;9
BPPC_3_0_6.txt_0.1.bz2;220;7;1968055983;1886710527;126.463;3.43531;0.09756;284862
BPPC_7_0_4.txt_0.3.bz2;1030;3;10345271;9899617;37.6101;1.10802;0.0532703;602
BPPC_6_0_6.txt_0.8.bz2;1030;3;2360;1065;3.77791;1.15631;0.325108;1
BPPC_8_0_1.txt_0.5.bz2;1040;4;21378079;20030375;32.4628;1.11506;0.0836058;1781
BPPC_7_0_8.txt_0.5.bz2;1030;3;1572910;1412086;14.1612;1.02126;0.12638;105
BPPC_1_0_10.txt_0.3.bz2;210;6;431718;333192;12.7772;1.88887;0.270266;41
BPPC_8_0_2.txt_0.8.bz2;1030;3;235771;151297;5.05239;1.05921;0.280416;63
BPPC_1_0_7.txt_0.2.bz2;210;6;786737;668372;23.1502;1.98957;0.182605;64
BPPC_5_0_10.txt_0.9.bz2;1006;3;52;9;3.6011;1.30507;0.368201;0
BPPC_1_0_3.txt_0.6.bz2;200;5;15864;9457;5.48997;1.31222;0.300339;5
BPPC_8_0_2.txt_0.4.bz2;1030;3;66541174;64171340;42.1072;1.04577;0.0472865;5200
BPPC_2_0_5.txt_0.2.bz2;220;7;17047977;15246099;40.3436;2.73482;0.1881;1847
BPPC_8_0_1.txt_0.3.bz2;1040;4;154481613;150752452;60.8002;1.0414;0.0296754;12665
BPPC_4_0_6.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_7.txt_0.5.bz2;220;7;262604039;222547720;29.5674;2.68033;0.27409;45076
BPPC_1_0_7.txt_0.3.bz2;210;6;274907;221302;13.9171;1.83439;0.235254;24
BPPC_8_0_9.txt_0.6.bz2;1030;3;6717446;6031414;14.7477;1.02427;0.13914;551
BPPC_1_0_8.txt_0.3.bz2;200;5;175317;144601;15.5587;2.09251;0.244405;18
BPPC_3_0_6.txt_0.6.bz2;210;6;2118915;1655984;10.0578;1.62621;0.29499;322
BPPC_1_0_9.txt_0.4.bz2;200;5;87952;70071;11.8901;1.61817;0.225604;10
BPPC_8_0_2.txt_0.6.bz2;1030;3;6709068;6024411;14.4927;1.02532;0.142156;542
BPPC_2_0_2.txt_0.6.bz2;209;6;181765;125884;5.4281;1.43916;0.324549;25
BPPC_2_0_2.txt_0.4.bz2;210;6;2205472;1803206;15.9458;1.87667;0.25772;248
BPPC_1_0_6.txt_0.8.bz2;195;5;2022;938;3.97121;1.16015;0.320153;1
BPPC_8_0_10.txt_0.3.bz2;1040;4;148665909;144965787;61.2817;1.09644;0.0321549;12386
BPPC_2_0_10.txt_0.3.bz2;210;6;7589682;6524457;24.2877;2.18495;0.234559;748
BPPC_3_0_10.txt_0.1.bz2;220;7;2856122392;2748739694;125.385;2.98293;0.0841815;364143
BPPC_2_0_7.txt_0.9.bz2;180;3;3064;1336;3.50332;1.10628;0.328392;9
BPPC_2_0_7.txt_0.5.bz2;210;6;560513;425815;12.5256;1.55344;0.249485;70
BPPC_1_0_3.txt_0.2.bz2;210;6;1106927;914928;19.6574;2.05107;0.213625;81
BPPC_5_0_10.txt_0.5.bz2;1030;3;7154;4899;5.0363;1.09529;0.257209;0
BPPC_4_0_2.txt_0.6.bz2;210;6;38252891;31665973;16.6297;1.68207;0.275395;5969
BPPC_4_0_2.txt_0.4.bz2;220;7;1025129435;936714418;66.9977;2.46586;0.17592;182486
BPPC_2_0_6.txt_0.3.bz2;210;6;5809712;5030216;19.9451;2.21003;0.240872;609
BPPC_6_0_1.txt_0.8.bz2;1030;3;2229;953;3.85901;1.1436;0.320344;1
BPPC_5_0_4.txt_0.6.bz2;1030;3;2934;1783;4.44682;1.13416;0.28583;0
BPPC_7_0_3.txt_0.5.bz2;1030;3;1542510;1378719;13.5505;1.02676;0.132693;102
BPPC_4_0_4.txt_0.6.bz2;210;6;32921866;27540853;26.1565;1.66583;0.229982;5362
BPPC_3_0_2.txt_0.8.bz2;200;5;126876;80828;6.24103;1.17041;0.277936;57
BPPC_6_0_6.txt_0.1.bz2;1030;3;2463399;2351965;38.5228;1.03275;0.0417563;92
BPPC_5_0_2.txt_0.4.bz2;1030;3;17679;14070;7.50509;1.0811;0.190173;1
BPPC_8_0_7.txt_0.1.bz2;1040;4;718294978;710263417;138.457;1.05416;0.0110369;58526
BPPC_2_0_10.txt_0.9.bz2;182;4;2999;1266;3.8984;1.10433;0.317697;11
BPPC_3_0_8.txt_0.5.bz2;210;6;10329600;8676331;18.068;2.4885;0.288205;1423
BPPC_2_0_7.txt_0.7.bz2;200;5;56151;36881;5.4286;1.24667;0.298063;12
BPPC_4_0_5.txt_0.8.bz2;208;6;1120454;752781;6.51366;1.23781;0.30099;352
BPPC_2_0_10.txt_0.7.bz2;200;5;56662;36216;5.65093;1.24123;0.295427;19
BPPC_3_0_5.txt_0.2.bz2;220;7;515510928;489389995;87.4271;3.18354;0.120675;75282
BPPC_6_0_3.txt_0.6.bz2;1030;3;35785;25886;5.31062;1.04899;0.248424;4
BPPC_8_0_7.txt_0.3.bz2;1040;4;149907993;146150982;66.8058;1.08767;0.0313431;12511
BPPC_2_0_9.txt_0.9.bz2;184;4;2987;1312;3.82776;1.10388;0.317354;9
BPPC_6_0_5.txt_0.4.bz2;1030;3;240847;208966;11.1088;1.06452;0.148129;14
