instance;weight;size;nodes;n_cut_weight;avg_cc;avg_min_k;avg_ratio;time
BPPC_8_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_1.txt_0.8.bz2;510;6;11354;0;5.08373;2.96087;0.574248;47
BPPC_7_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_6.txt_0.6.bz2;3085;9;25019;21;6.49429;4.28189;0.654436;23
BPPC_4_0_7.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_10.txt_0.7.bz2;2341;6;457;0;5.33098;3.12621;0.577347;1
BPPC_7_0_7.txt_0.7.bz2;2862;7;3466;0;6.06617;3.89411;0.636885;10
BPPC_6_0_9.txt_0.7.bz2;2334;6;403;0;5.39384;3.16734;0.581351;3
BPPC_4_0_8.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_4.txt_0.7.bz2;3070;7;51184;0;6.27795;4.10211;0.64743;87
BPPC_4_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_10.txt_0.5.bz2;560;11;271519108;34766528;4.309;2.05149;0.461074;113124
BPPC_8_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_4.txt_0.6.bz2;520;7;2557;15;5.28392;3.09104;0.572749;2
BPPC_2_0_10.txt_0.8.bz2;490;5;1287;0;4.8524;2.68051;0.54282;7
BPPC_8_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_5.txt_0.5.bz2;3110;11;128587520;5948620;4.77327;2.5649;0.514814;64535
BPPC_6_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_5.txt_0.7.bz2;504;6;458;0;5.28426;3.08815;0.576487;1
BPPC_8_0_2.txt_0.8.bz2;2658;6;8004;0;5.43624;3.30268;0.603161;44
BPPC_1_0_4.txt_0.3.bz2;570;12;14047979;3255296;4.50119;2.1287;0.458491;2602
BPPC_6_0_5.txt_0.9.bz2;1476;4;126;0;3.73466;1.601;0.422499;1
BPPC_7_0_9.txt_0.9.bz2;1740;4;359;0;4.15036;2.02447;0.47256;7
BPPC_8_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_2.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_7.txt_0.5.bz2;2839;8;272;0;6.22044;3.90228;0.616728;0
BPPC_5_0_5.txt_0.4.bz2;3080;8;762;8;6.87069;4.60152;0.658324;0
BPPC_2_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_10.txt_0.8.bz2;2328;6;1078;0;4.97534;2.81619;0.554916;9
BPPC_6_0_5.txt_0.7.bz2;2640;7;256;0;5.73558;3.44071;0.585962;4
BPPC_3_0_7.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_8.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_4.txt_0.7.bz2;1904;5;77;0;4.74118;2.4317;0.505749;0
BPPC_5_0_4.txt_0.3.bz2;3100;10;30082;1697;4.98162;2.75376;0.521518;7
BPPC_7_0_5.txt_0.6.bz2;3087;9;26737;8;6.38235;4.16881;0.648651;28
BPPC_1_0_7.txt_0.5.bz2;538;9;26135;1159;4.90204;2.69533;0.528407;9
BPPC_1_0_10.txt_0.7.bz2;496;6;497;0;5.20521;3.01104;0.569759;3
BPPC_5_0_6.txt_0.6.bz2;2336;6;143;0;5.45634;3.09175;0.552617;0
BPPC_7_0_8.txt_0.9.bz2;1743;4;308;0;4.21796;2.12248;0.487206;6
BPPC_6_0_3.txt_0.3.bz2;3110;11;14762602;1860141;4.3936;2.13001;0.46359;2836
BPPC_6_0_3.txt_0.4.bz2;3100;10;154536;5157;5.30365;3.10935;0.557961;50
BPPC_2_0_5.txt_0.8.bz2;480;5;1450;0;4.74192;2.58613;0.535389;6
BPPC_1_0_6.txt_0.8.bz2;449;5;142;0;4.91851;2.56083;0.513824;1
BPPC_6_0_8.txt_0.6.bz2;3064;7;793;1;6.49319;4.24388;0.647292;1
BPPC_7_0_2.txt_0.8.bz2;2286;6;1204;0;4.85426;2.70508;0.544737;6
BPPC_3_0_8.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_10.txt_0.4.bz2;556;11;481729;59203;4.67168;2.41209;0.495259;117
BPPC_6_0_10.txt_0.6.bz2;3072;8;849;0;6.56187;4.33866;0.657118;1
BPPC_1_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_2.txt_0.7.bz2;2994;7;2673;0;6.39217;4.2047;0.655225;8
BPPC_6_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_5.txt_0.4.bz2;3110;11;78664883;7624513;4.43301;2.18848;0.471465;20453
BPPC_5_0_2.txt_0.8.bz2;1524;4;71;0;4.07416;1.78199;0.429906;0
BPPC_3_0_6.txt_0.8.bz2;516;7;12200;3;5.03418;2.90856;0.569125;52
BPPC_4_0_6.txt_0.7.bz2;540;9;6487159;126188;4.59898;2.43152;0.511988;4433
BPPC_2_0_3.txt_0.5.bz2;550;10;2705835;228843;4.4435;2.21197;0.479316;802
BPPC_3_0_7.txt_0.7.bz2;537;9;191722;1498;4.89169;2.72135;0.542604;152
BPPC_3_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_8.txt_0.8.bz2;2055;5;142;0;4.95267;2.74434;0.542981;4
BPPC_3_0_2.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_6.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_10.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_5.txt_0.8.bz2;520;7;175013;151;4.86811;2.73273;0.547951;299
BPPC_5_0_7.txt_0.8.bz2;1550;4;60;0;4.19477;1.91994;0.455873;0
BPPC_2_0_3.txt_0.9.bz2;391;4;255;0;4.43927;2.28492;0.504844;8
BPPC_2_0_6.txt_0.6.bz2;530;8;116495;3523;4.79443;2.60271;0.524631;52
BPPC_6_0_7.txt_0.4.bz2;3100;10;122666;4060;5.5442;3.33945;0.574773;42
BPPC_4_0_9.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_4.txt_0.7.bz2;534;9;7893041;229313;4.44133;2.27387;0.494452;5280
BPPC_3_0_3.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_3.txt_0.8.bz2;507;6;1249;0;4.87873;2.71338;0.545123;9
BPPC_2_0_7.txt_0.8.bz2;498;6;1240;0;4.84377;2.6834;0.54325;10
BPPC_1_0_1.txt_0.9.bz2;325;4;98;0;3.78674;1.58887;0.416829;2
BPPC_3_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_10.txt_0.9.bz2;1600;4;62;0;4.17108;1.93827;0.466216;1
BPPC_1_0_2.txt_0.9.bz2;301;3;95;0;3.84896;1.72755;0.443275;1
BPPC_8_0_3.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_5.txt_0.9.bz2;388;4;365;0;4.03732;1.9458;0.462053;8
BPPC_7_0_6.txt_0.4.bz2;3110;11;71851873;5974381;4.50524;2.27147;0.480551;19375
BPPC_2_0_5.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_1.txt_0.7.bz2;3066;7;56296;6;6.17955;4.0015;0.641397;91
BPPC_7_0_2.txt_0.6.bz2;3078;8;22389;4;6.5721;4.36037;0.659184;23
BPPC_4_0_5.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_7.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_2.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_10.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_5.txt_0.6.bz2;520;7;3195;50;5.17856;2.99472;0.563448;2
BPPC_8_0_4.txt_0.5.bz2;3110;11;130445452;5787858;4.79607;2.588;0.516817;62315
BPPC_4_0_7.txt_0.9.bz2;489;5;9542;1;4.31549;2.2177;0.501695;170
BPPC_4_0_5.txt_0.9.bz2;499;5;8648;0;4.39083;2.29073;0.509666;168
BPPC_6_0_2.txt_0.6.bz2;2820;8;826;0;6.55123;4.30032;0.653629;1
BPPC_6_0_8.txt_0.9.bz2;1407;3;98;0;3.86541;1.69563;0.436474;1
BPPC_5_0_4.txt_0.9.bz2;1215;3;36;0;3.52514;1.27937;0.366436;0
BPPC_3_0_5.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_5.txt_0.8.bz2;2602;6;8313;0;5.42653;3.29206;0.60258;54
BPPC_5_0_3.txt_0.2.bz2;3110;11;2906599;449000;4.26223;2.0011;0.448675;437
BPPC_4_0_7.txt_0.8.bz2;520;7;173199;138;4.86204;2.72827;0.547469;303
BPPC_5_0_2.txt_0.5.bz2;2883;8;218;0;6.37295;4.05263;0.625667;0
BPPC_4_0_3.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_5.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_1.txt_0.7.bz2;496;5;532;0;5.17094;2.93325;0.557761;1
BPPC_6_0_4.txt_0.9.bz2;1540;4;69;0;4.0339;1.82265;0.453617;1
BPPC_3_0_5.txt_0.8.bz2;509;6;12042;2;5.00343;2.87917;0.565906;47
BPPC_3_0_3.txt_0.7.bz2;529;8;200215;2080;4.86033;2.69097;0.539374;160
BPPC_1_0_10.txt_0.5.bz2;538;9;22122;780;5.09154;2.89013;0.547576;9
BPPC_3_0_2.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.3.bz2;3100;10;36360;3448;4.69253;2.49424;0.494094;7
BPPC_1_0_3.txt_0.9.bz2;337;4;80;0;4.04678;1.77392;0.436125;1
BPPC_7_0_10.txt_0.5.bz2;3100;10;753734;14692;5.51348;3.30972;0.58055;345
BPPC_3_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_1.txt_0.8.bz2;479;5;1265;0;4.83586;2.67697;0.544167;7
BPPC_1_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_9.txt_0.6.bz2;3080;8;24050;6;6.5063;4.29424;0.655372;23
BPPC_3_0_8.txt_0.8.bz2;519;7;12105;4;5.04054;2.91632;0.569782;43
BPPC_3_0_3.txt_0.8.bz2;509;6;11547;3;5.05754;2.93609;0.571611;46
BPPC_7_0_1.txt_0.4.bz2;3110;11;83031430;8151212;4.44562;2.20171;0.472655;21613
BPPC_6_0_6.txt_0.4.bz2;3100;10;170089;6676;5.3176;3.11356;0.56074;57
BPPC_6_0_5.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_10.txt_0.8.bz2;520;7;179207;223;4.83751;2.70419;0.545176;304
BPPC_8_0_5.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_1.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_10.txt_0.7.bz2;540;9;6271893;117567;4.62599;2.45818;0.514813;4518
BPPC_7_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_6.txt_0.8.bz2;2105;5;170;0;4.70974;2.47287;0.513184;1
BPPC_7_0_9.txt_0.8.bz2;2280;6;1155;0;4.85285;2.69601;0.543788;9
BPPC_3_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_6.txt_0.9.bz2;1317;3;34;0;3.82979;1.34935;0.363904;0
BPPC_8_0_8.txt_0.5.bz2;3110;11;135007176;6633252;4.73296;2.52323;0.510425;65247
BPPC_4_0_3.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_1.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_1.txt_0.5.bz2;3084;9;6078;34;6.46048;4.2411;0.647785;4
BPPC_8_0_8.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_8.txt_0.8.bz2;1454;4;51;0;4.06407;1.86205;0.450596;0
BPPC_3_0_5.txt_0.7.bz2;530;8;207184;1878;4.8092;2.64203;0.534889;162
BPPC_5_0_8.txt_0.1.bz2;3110;11;193774322;34722703;4.63669;2.18258;0.451104;28188
BPPC_3_0_1.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_7.txt_0.5.bz2;560;11;284430443;41049911;4.26985;2.00215;0.454629;109033
BPPC_2_0_9.txt_0.7.bz2;519;7;9103;39;5.08224;2.92441;0.56297;11
BPPC_2_0_4.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_9.txt_0.3.bz2;560;11;16223209;3227229;4.37371;2.02572;0.449174;3076
BPPC_7_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_9.txt_0.8.bz2;2667;7;8531;0;5.38015;3.24929;0.598867;60
BPPC_2_0_6.txt_0.5.bz2;550;10;2753632;260130;4.45424;2.22047;0.480276;833
BPPC_5_0_1.txt_0.4.bz2;3090;9;940;5;6.49457;4.24207;0.636969;1
BPPC_6_0_6.txt_0.3.bz2;3110;11;14463039;1471756;4.41382;2.14771;0.463344;3022
BPPC_6_0_4.txt_0.2.bz2;3110;11;1679533677;346040525;4.45023;2.02396;0.439248;272837
BPPC_3_0_4.txt_0.5.bz2;560;11;277604542;41851304;4.28694;2.0206;0.456775;107654
BPPC_2_0_10.txt_0.6.bz2;537;9;108713;3316;4.80391;2.61049;0.525459;54
BPPC_5_0_9.txt_0.4.bz2;3089;9;1636;59;6.28097;4.04569;0.625248;0
BPPC_3_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_6.txt_0.6.bz2;559;11;397561676;33644512;4.29573;2.08245;0.468195;219901
BPPC_7_0_10.txt_0.9.bz2;1783;4;244;0;4.44603;2.3477;0.514027;7
BPPC_8_0_7.txt_0.9.bz2;2070;5;1125;0;4.4505;2.35077;0.505722;45
BPPC_1_0_4.txt_0.9.bz2;334;4;85;0;3.90017;1.72188;0.439392;2
BPPC_5_0_1.txt_0.9.bz2;1267;3;32;0;3.57576;1.36639;0.380624;0
BPPC_3_0_2.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_3.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_8.txt_0.3.bz2;3099;10;18879;956;5.33845;3.15428;0.557113;5
BPPC_6_0_10.txt_0.8.bz2;2136;5;147;0;4.89705;2.71954;0.544144;1
BPPC_7_0_10.txt_0.7.bz2;2851;7;3510;0;6.0723;3.88802;0.636691;9
BPPC_5_0_8.txt_0.7.bz2;1968;5;92;0;4.72741;2.44981;0.50575;0
BPPC_5_0_6.txt_0.3.bz2;3100;10;19627;680;5.4276;3.23449;0.563535;5
BPPC_1_0_1.txt_0.5.bz2;539;9;22405;771;5.09132;2.88807;0.547944;8
BPPC_7_0_1.txt_0.8.bz2;2295;6;1081;0;4.97941;2.8221;0.554955;7
BPPC_2_0_7.txt_0.7.bz2;517;7;7709;20;5.2486;3.08573;0.57701;15
BPPC_5_0_1.txt_0.5.bz2;2828;8;205;0;6.35857;3.9766;0.614636;0
BPPC_4_0_10.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_2.txt_0.1.bz2;3110;11;196032887;45229342;4.60673;2.11914;0.444963;25523
BPPC_5_0_3.txt_0.9.bz2;1314;3;32;0;3.57778;1.4;0.388889;1
BPPC_3_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_1.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_5.txt_0.9.bz2;334;4;66;0;4.12169;1.92992;0.467732;2
BPPC_7_0_5.txt_0.5.bz2;3110;11;694522;11937;5.57185;3.3654;0.584552;331
BPPC_2_0_1.txt_0.5.bz2;550;10;2549187;200902;4.54186;2.31423;0.491624;809
BPPC_1_0_10.txt_0.3.bz2;570;12;13943113;2286617;4.51567;2.20696;0.472551;2914
BPPC_2_0_8.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_7.txt_0.7.bz2;1938;5;79;0;4.84857;2.42681;0.496688;0
BPPC_1_0_8.txt_0.7.bz2;499;5;570;0;5.05653;2.85601;0.554141;3
BPPC_2_0_7.txt_0.4.bz2;570;12;93760804;16518275;4.40981;2.10317;0.462493;23340
BPPC_3_0_6.txt_0.7.bz2;530;8;213862;2288;4.78923;2.62057;0.532638;167
BPPC_4_0_3.txt_0.6.bz2;550;10;455388978;46859773;4.20583;1.98702;0.456523;237619
BPPC_8_0_8.txt_0.7.bz2;3079;8;52708;0;6.2578;4.07871;0.645642;90
BPPC_1_0_9.txt_0.9.bz2;340;4;99;0;3.96808;1.61701;0.411515;1
BPPC_8_0_1.txt_0.9.bz2;2064;5;1249;0;4.38806;2.28794;0.499021;39
BPPC_6_0_6.txt_0.7.bz2;2267;6;476;0;5.22495;3.00196;0.56714;3
BPPC_3_0_6.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_6.txt_0.9.bz2;2153;5;1242;0;4.34971;2.24627;0.492405;41
BPPC_7_0_3.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_9.txt_0.6.bz2;2163;6;125;0;5.31162;3.02399;0.562824;0
BPPC_6_0_4.txt_0.8.bz2;1862;5;176;0;4.722;2.53084;0.524122;2
BPPC_2_0_5.txt_0.6.bz2;537;9;106279;2138;4.87887;2.69208;0.534599;52
BPPC_2_0_3.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_7.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_3.txt_0.6.bz2;2428;7;132;0;5.68696;3.33458;0.57645;0
BPPC_8_0_1.txt_0.8.bz2;2664;6;8528;0;5.37583;3.23787;0.597722;43
BPPC_6_0_7.txt_0.7.bz2;2282;6;394;0;5.42497;3.17177;0.577605;1
BPPC_1_0_9.txt_0.2.bz2;580;13;571050012;211777314;4.91505;2.31203;0.456744;88555
BPPC_7_0_4.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_7.txt_0.9.bz2;396;4;292;0;4.20982;2.09603;0.480574;9
BPPC_3_0_9.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_2_0_9.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_9.txt_0.2.bz2;3110;11;2705332;433914;4.39908;2.07202;0.451718;410
BPPC_5_0_4.txt_0.8.bz2;1672;4;43;0;4.3944;2.09414;0.473217;1
BPPC_4_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_7.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_8_0_6.txt_0.7.bz2;3080;8;54226;0;6.22947;4.05038;0.644253;87
BPPC_7_0_4.txt_0.9.bz2;1899;4;273;0;4.35916;2.26911;0.503523;9
BPPC_7_0_7.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_7.txt_0.8.bz2;515;7;11478;5;5.10527;2.98086;0.57589;45
BPPC_5_0_4.txt_0.5.bz2;2711;7;220;0;6.19981;3.9278;0.624434;0
BPPC_8_0_4.txt_0.6.bz2;3100;10;1356716;3966;5.92416;3.72248;0.61914;1119
BPPC_5_0_1.txt_0.7.bz2;2226;5;60;0;5.27909;2.77572;0.518139;0
BPPC_6_0_7.txt_0.2.bz2;3110;11;1985024643;382522723;4.4481;2.04012;0.442167;324552
BPPC_1_0_8.txt_0.4.bz2;550;10;470465;51280;4.53331;2.28847;0.485854;116
BPPC_7_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_9.txt_0.6.bz2;3034;7;948;0;6.31773;4.08523;0.63912;1
BPPC_1_0_7.txt_0.3.bz2;570;12;15723647;3099421;4.49934;2.16193;0.465169;3059
BPPC_2_0_4.txt_0.7.bz2;520;7;7360;9;5.28258;3.1162;0.579785;9
BPPC_6_0_1.txt_0.8.bz2;1869;4;187;0;4.67199;2.47321;0.518893;1
BPPC_7_0_10.txt_0.4.bz2;3110;11;82402671;7392207;4.39737;2.16246;0.468939;21009
BPPC_3_0_7.txt_0.9.bz2;462;5;1028;0;4.55995;2.46852;0.519359;38
BPPC_1_0_4.txt_0.5.bz2;530;8;33134;1714;4.69218;2.4892;0.51003;11
BPPC_4_0_10.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_6.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_5_0_5.txt_0.9.bz2;1298;3;31;0;3.69937;1.52219;0.410521;0
BPPC_5_0_10.txt_0.2.bz2;3108;11;2160212;321452;4.22933;1.96899;0.444948;324
BPPC_8_0_10.txt_0.6.bz2;3094;10;1360939;4039;5.90357;3.70247;0.617759;1111
BPPC_5_0_3.txt_0.7.bz2;1971;5;77;0;4.90602;2.56701;0.518863;1
BPPC_8_0_4.txt_0.8.bz2;2538;6;9380;0;5.28386;3.15189;0.591356;45
BPPC_8_0_6.txt_0.2.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_6_0_8.txt_0.3.bz2;3110;11;16545248;2090604;4.37282;2.10463;0.459649;3253
BPPC_3_0_4.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_6.txt_0.5.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_4_0_5.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_4.txt_0.8.bz2;509;6;12361;4;5.01276;2.88877;0.567121;59
BPPC_8_0_9.txt_0.7.bz2;3066;8;54496;0;6.23065;4.05181;0.64435;90
BPPC_2_0_9.txt_0.4.bz2;560;11;94810132;20955848;4.42834;2.09314;0.459631;22571
BPPC_8_0_3.txt_0.4.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_7_0_6.txt_0.1.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_4.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_1_0_6.txt_0.2.bz2;590;14;709309926;268770995;5.18764;2.56269;0.484109;114690
BPPC_2_0_3.txt_0.3.bz2;0;0;0;0;0.0;0.0;0.0;0
BPPC_3_0_9.txt_0.5.bz2;560;11;241466336;30121421;4.36323;2.11007;0.468015;98530
BPPC_7_0_3.txt_0.7.bz2;2838;7;3358;0;6.10785;3.93075;0.63869;9
BPPC_4_0_9.txt_0.6.bz2;558;11;394609707;36082044;4.29659;2.08026;0.467658;216865
BPPC_6_0_1.txt_0.4.bz2;3100;10;203142;8361;5.24617;3.04264;0.552881;63
BPPC_7_0_6.txt_0.7.bz2;3047;7;2835;0;6.31374;4.12674;0.64986;9
BPPC_4_0_3.txt_0.8.bz2;520;7;191715;201;4.78306;2.64831;0.540125;317
