instance,lp2
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_6.txt_0.9.bz2,219.67066408416397
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.1.bz2,217.1659389231662
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.2.bz2,217.239762783506
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.3.bz2,217.41495594305488
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.4.bz2,217.25422778288296
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.5.bz2,217.32141428993364
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.6.bz2,217.10220765727024
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.7.bz2,217.23103205462613
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.8.bz2,217.22970483966375
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_7.txt_0.9.bz2,217.19929791728927
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.1.bz2,213.9090891155523
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.2.bz2,214.09961883361146
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.3.bz2,213.9002458539785
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.4.bz2,214.06840553016227
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.5.bz2,213.8832450767066
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.6.bz2,213.92406254222138
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.7.bz2,213.93359131869272
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.8.bz2,213.92725188186859
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_8.txt_0.9.bz2,213.9618148178856
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.1.bz2,217.38939673577224
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.2.bz2,218.1251938976096
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.3.bz2,217.82913246890442
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.4.bz2,217.71461508248782
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.5.bz2,217.76816941886528
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.6.bz2,217.84964493219843
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.7.bz2,217.81223248499037
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.8.bz2,217.90082794643007
/home/gustavo/ic2024/data/set2/C1/BPPC_1_0_9.txt_0.9.bz2,217.87947162376972
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.1.bz2,221.27160636603827
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.2.bz2,221.22024596472545
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.3.bz2,221.25453145806367
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.4.bz2,221.31939047212427
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.5.bz2,221.28096708381184
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.6.bz2,221.29349133731202
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.1.bz2,221.40002208591187
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.7.bz2,221.28621046829122
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.2.bz2,221.61145467179284
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.8.bz2,221.2800551040565
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.3.bz2,221.595296672865
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_10.txt_0.9.bz2,221.2812210752071
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.4.bz2,221.55988018027563
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.5.bz2,221.502335057753
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_1.txt_0.6.bz2,221.58667152414378
/home/gustavo/ic2024/data/set2/C1/BPPC_2_0_2.txt_0.1.bz2,220.8056705302399
